A	B
1.048E-4	0.01304
1.04E-4	0.0131
1.033E-4	0.01318
1.024E-4	0.01324
1.022E-4	0.01328
1.007E-4	0.01331
1.006E-4	0.01327
1.003E-4	0.01332
9.92E-5	0.01337
9.86E-5	0.0134
9.82E-5	0.01344
9.76E-5	0.01353
9.68E-5	0.01353
9.63E-5	0.01348
9.6E-5	0.01351
9.49E-5	0.01355
9.45E-5	0.01341
9.37E-5	0.01344
9.26E-5	0.01339
9.24E-5	0.01341
9.16E-5	0.01341
9.19E-5	0.01347
9.05E-5	0.01358
9E-5	0.01355
8.98E-5	0.01346
8.88E-5	0.01343
8.74E-5	0.01341
8.74E-5	0.01339
8.69E-5	0.01331
8.6E-5	0.01328
8.6E-5	0.01319
8.49E-5	0.0132
8.44E-5	0.01321
8.33E-5	0.01315
8.27E-5	0.01309
8.21E-5	0.01303
8.12E-5	0.01302
8.11E-5	0.01303
8.05E-5	0.01299
7.96E-5	0.01295
7.85E-5	0.01287
7.83E-5	0.01287
7.72E-5	0.01283
7.64E-5	0.01286
7.64E-5	0.0128
7.56E-5	0.01274
7.47E-5	0.01271
7.38E-5	0.01261
7.4E-5	0.01261
7.22E-5	0.01256
7.23E-5	0.01252
7.17E-5	0.01249
7.04E-5	0.01254
7.04E-5	0.01255
6.9E-5	0.01252
6.88E-5	0.01252
6.78E-5	0.01251
6.75E-5	0.0125
6.67E-5	0.01246
6.58E-5	0.01251
6.56E-5	0.01247
6.42E-5	0.01237
6.42E-5	0.0124
6.31E-5	0.01234
6.26E-5	0.01227
6.23E-5	0.01217
6.1E-5	0.0121
6.06E-5	0.01196
5.94E-5	0.01194
5.88E-5	0.0119
5.77E-5	0.01183
5.81E-5	0.01166
5.68E-5	0.01151
5.63E-5	0.01141
5.57E-5	0.01136
5.41E-5	0.01132
5.38E-5	0.0112
5.33E-5	0.01111
5.19E-5	0.01103
5.18E-5	0.01093
5.08E-5	0.0108
4.97E-5	0.01071
4.89E-5	0.01063
4.81E-5	0.01052
4.7E-5	0.0104
4.67E-5	0.01025
4.61E-5	0.01012
4.48E-5	0.01008
4.44E-5	0.00996
4.3E-5	0.00982
4.24E-5	0.00972
4.13E-5	0.0096
4.06E-5	0.00948
3.91E-5	0.00944
3.89E-5	0.00939
3.77E-5	0.00939
3.65E-5	0.00943
3.62E-5	0.00946
3.49E-5	0.00955
3.4E-5	0.00976
3.35E-5	0.00993
3.33E-5	0.01037
3.23E-5	0.01075
3.16E-5	0.01107
3.07E-5	0.0118
3.02E-5	0.01242
2.97E-5	0.01314
2.89E-5	0.01398
2.82E-5	0.01508
2.82E-5	0.01575
2.75E-5	0.01642
2.73E-5	0.01738
2.64E-5	0.01828
2.61E-5	0.01939
2.53E-5	0.02016
2.55E-5	0.02052
2.51E-5	0.02106
2.46E-5	0.02133
2.44E-5	0.02182
2.38E-5	0.02226
2.33E-5	0.02227
2.28E-5	0.02234
2.24E-5	0.02271
2.28E-5	0.02281
2.17E-5	0.02281
2.16E-5	0.02279
2.12E-5	0.02248
2.06E-5	0.02251
2.03E-5	0.02271
2.01E-5	0.02274
2.01E-5	0.02256
1.92E-5	0.02271
1.91E-5	0.02271
1.86E-5	0.02286
1.79E-5	0.02285
1.77E-5	0.02268
1.78E-5	0.02274
1.73E-5	0.02305
1.66E-5	0.02303
1.66E-5	0.02316
1.63E-5	0.02325
1.57E-5	0.0234
1.55E-5	0.02337
1.52E-5	0.02332
1.46E-5	0.02363
1.42E-5	0.02398
1.37E-5	0.02391
1.37E-5	0.02388
1.35E-5	0.02403
1.27E-5	0.02397
1.28E-5	0.02429
1.2E-5	0.02435
1.19E-5	0.0243
1.16E-5	0.02429
1.07E-5	0.02471
1.09E-5	0.02452
1.01E-5	0.02425
9.8E-6	0.02434
9.6E-6	0.02455
9E-6	0.0247
8.8E-6	0.02483
9E-6	0.02483
8.3E-6	0.02492
7.6E-6	0.02506
7.7E-6	0.025
7.2E-6	0.02513
6.7E-6	0.0254
6.7E-6	0.02533
6.4E-6	0.02538
5.9E-6	0.0253
5.9E-6	0.02505
5.3E-6	0.02517
4.6E-6	0.02535
4.8E-6	0.02532
4.1E-6	0.02511
3.5E-6	0.02536
4E-6	0.02564
3.3E-6	0.02583
3E-6	0.02583
2.4E-6	0.02569
2.4E-6	0.02565
1.7E-6	0.02577
1.3E-6	0.0258
9E-7	0.02572
9E-7	0.02569
7E-7	0.02573
1.4E-6	0.02545
1.5E-6	0.02554
8E-7	0.0258
7E-7	0.02556
0	0.02534
-1E-7	0.02542
-3E-7	0.02543
-8E-7	0.02517
-1.1E-6	0.02516
-1.3E-6	0.02508
-1.8E-6	0.02516
-2.3E-6	0.02519
-2.7E-6	0.02535
-2.5E-6	0.02531
-3.4E-6	0.02545
-3.5E-6	0.02524
-3.8E-6	0.02511
-4.2E-6	0.02504
-4.6E-6	0.02509
-4.7E-6	0.02503
-4.7E-6	0.02494
-5.7E-6	0.02505
-6.2E-6	0.02515
-6.6E-6	0.02524
-6.2E-6	0.02533
-6.8E-6	0.02509
-7.5E-6	0.02503
-7.5E-6	0.02494
-8E-6	0.02492
-8.2E-6	0.02473
-8.8E-6	0.02437
-9E-6	0.02458
-9.6E-6	0.02465
-1.01E-5	0.02444
-9.6E-6	0.02412
-1.03E-5	0.02412
-1.09E-5	0.02428
-1.15E-5	0.02437
-1.15E-5	0.02429
-1.19E-5	0.02394
-1.25E-5	0.02393
-1.28E-5	0.02395
-1.25E-5	0.0237
-1.34E-5	0.0236
-1.38E-5	0.02365
-1.35E-5	0.02361
-1.45E-5	0.02346
-1.48E-5	0.02341
-1.49E-5	0.02306
-1.55E-5	0.02315
-1.57E-5	0.02324
-1.62E-5	0.02311
-1.7E-5	0.02319
-1.68E-5	0.02315
-1.76E-5	0.02304
-1.81E-5	0.02296
-1.82E-5	0.02289
-1.85E-5	0.02277
-1.91E-5	0.02279
-1.94E-5	0.02288
-1.96E-5	0.02291
-2.02E-5	0.0229
-2.06E-5	0.02296
-2.11E-5	0.02271
-2.12E-5	0.02274
-2.19E-5	0.02309
-2.13E-5	0.02326
-2.27E-5	0.02303
-2.28E-5	0.02295
-2.34E-5	0.02251
-2.37E-5	0.0223
-2.43E-5	0.02198
-2.42E-5	0.02109
-2.46E-5	0.02085
-2.53E-5	0.0204
-2.58E-5	0.01954
-2.67E-5	0.01908
-2.65E-5	0.01814
-2.77E-5	0.01703
-2.79E-5	0.01628
-2.82E-5	0.01551
-2.96E-5	0.01458
-3.01E-5	0.01373
-3.06E-5	0.01302
-3.1E-5	0.0122
-3.2E-5	0.01168
-3.35E-5	0.01109
-3.41E-5	0.01076
-3.43E-5	0.01035
-3.49E-5	0.01002
-3.68E-5	0.00982
-3.72E-5	0.00966
-3.81E-5	0.00956
-3.92E-5	0.00954
-3.98E-5	0.00956
-4.09E-5	0.00961
-4.12E-5	0.00972
-4.29E-5	0.00977
-4.29E-5	0.00982
-4.44E-5	0.00991
-4.46E-5	0.00999
-4.62E-5	0.01011
-4.66E-5	0.01025
-4.72E-5	0.01035
-4.87E-5	0.01052
-4.84E-5	0.01057
-4.98E-5	0.01062
-5.04E-5	0.0108
-5.09E-5	0.01089
-5.21E-5	0.011
-5.29E-5	0.01106
-5.34E-5	0.01116
-5.44E-5	0.01124
-5.44E-5	0.01135
-5.56E-5	0.01142
-5.64E-5	0.01154
-5.68E-5	0.01162
-5.75E-5	0.01171
-5.89E-5	0.0118
-5.91E-5	0.01181
-6E-5	0.01193
-6.12E-5	0.01209
-6.14E-5	0.01217
-6.2E-5	0.01229
-6.32E-5	0.01241
-6.35E-5	0.01242
-6.35E-5	0.01239
-6.52E-5	0.01242
-6.57E-5	0.0125
-6.62E-5	0.01251
-6.77E-5	0.01258
-6.75E-5	0.01258
-6.82E-5	0.01257
-6.89E-5	0.01259
-6.99E-5	0.01262
-7.03E-5	0.01261
-7.11E-5	0.01258
-7.15E-5	0.01264
-7.25E-5	0.01267
-7.3E-5	0.01273
-7.38E-5	0.01277
-7.44E-5	0.01274
-7.47E-5	0.01279
-7.55E-5	0.01287
-7.62E-5	0.01281
-7.66E-5	0.01292
-7.76E-5	0.01294
-7.85E-5	0.01292
-7.9E-5	0.01299
-7.99E-5	0.01297
-8E-5	0.013
-8.05E-5	0.01309
-8.13E-5	0.01309
-8.2E-5	0.01309
-8.27E-5	0.01314
-8.35E-5	0.01322
-8.37E-5	0.01325
-8.5E-5	0.01333
-8.5E-5	0.01329
-8.58E-5	0.01336
-8.73E-5	0.01339
-8.74E-5	0.01338
-8.78E-5	0.01336
-8.81E-5	0.01342
-8.9E-5	0.01347
-8.96E-5	0.01346
-9.04E-5	0.01347
-9.07E-5	0.01348
-9.18E-5	0.01347
-9.21E-5	0.01349
-9.3E-5	0.01354
-9.34E-5	0.01352
-9.43E-5	0.01344
-9.49E-5	0.01337
-9.59E-5	0.0134
-9.64E-5	0.01345
-9.66E-5	0.01342
-9.83E-5	0.01344
-9.84E-5	0.01338
-9.84E-5	0.01342
-9.96E-5	0.01342
-1.008E-4	0.01346
-1.004E-4	0.01339
-1.016E-4	0.01328
-1.022E-4	0.01328
-1.025E-4	0.01328
-1.032E-4	0.01326
-1.036E-4	0.01328
-1.044E-4	0.01311
-1.057E-4	0.01293
-1.058E-4	0.01285
-1.066E-4	0.01287
-1.075E-4	0.01279
-1.073E-4	0.01271
-1.088E-4	0.01258
-1.093E-4	0.01249
-1.102E-4	0.01235
-1.109E-4	0.01221
-1.116E-4	0.01218
-1.118E-4	0.01214
-1.123E-4	0.01209
-1.14E-4	0.01211
-1.134E-4	0.01199
-1.151E-4	0.01192
-1.152E-4	0.01191
-1.167E-4	0.0119
-1.17E-4	0.01186
-1.183E-4	0.01191
-1.187E-4	0.01193
-1.192E-4	0.01194
-1.193E-4	0.01193
-1.21E-4	0.01189
-1.212E-4	0.01188
-1.222E-4	0.01186
-1.233E-4	0.01194
-1.233E-4	0.01193
-1.24E-4	0.0119
-1.247E-4	0.01196
-1.256E-4	0.01203
-1.264E-4	0.01208
-1.27E-4	0.01215
-1.275E-4	0.01211
-1.285E-4	0.01218
-1.287E-4	0.01219
-1.294E-4	0.01219
-1.306E-4	0.01221
-1.312E-4	0.01225
-1.315E-4	0.01226
-1.326E-4	0.01225
-1.333E-4	0.01231
-1.336E-4	0.01227
-1.342E-4	0.01219
-1.351E-4	0.01221
-1.357E-4	0.01223
-1.365E-4	0.01225
-1.38E-4	0.01233
-1.378E-4	0.01225
-1.387E-4	0.01224
-1.398E-4	0.01225
-1.396E-4	0.01223
-1.411E-4	0.01233
-1.415E-4	0.01234
-1.422E-4	0.01228
-1.431E-4	0.01224
-1.439E-4	0.0123
-1.439E-4	0.01227
-1.447E-4	0.01233
-1.454E-4	0.01228
-1.464E-4	0.01233
-1.476E-4	0.01235
-1.473E-4	0.01236
-1.486E-4	0.01235
-1.493E-4	0.01234
-1.493E-4	0.01234
-1.506E-4	0.01233
-1.512E-4	0.01233
-1.522E-4	0.01232
-1.522E-4	0.01237
-1.533E-4	0.01246
-1.537E-4	0.01242
-1.543E-4	0.01234
-1.553E-4	0.01242
-1.556E-4	0.01242
-1.565E-4	0.01235
-1.578E-4	0.01239
-1.584E-4	0.01232
-1.585E-4	0.0124
-1.598E-4	0.01243
-1.601E-4	0.0124
-1.609E-4	0.01245
-1.613E-4	0.01245
-1.618E-4	0.01237
-1.63E-4	0.01238
-1.634E-4	0.01246
-1.644E-4	0.01245
-1.651E-4	0.01248
-1.656E-4	0.01248
-1.664E-4	0.01241
-1.667E-4	0.01239
-1.675E-4	0.01243
-1.679E-4	0.01238
-1.69E-4	0.01233
-1.697E-4	0.01241
-1.703E-4	0.01238
-1.715E-4	0.01231
-1.717E-4	0.01233
-1.725E-4	0.01234
-1.73E-4	0.01237
-1.74E-4	0.01236
-1.742E-4	0.01234
-1.751E-4	0.01236
-1.759E-4	0.01242
-1.765E-4	0.01238
-1.777E-4	0.01237
-1.777E-4	0.01231
-1.791E-4	0.01229
-1.795E-4	0.01233
-1.804E-4	0.01226
-1.808E-4	0.01227
-1.808E-4	0.01225
