A	B
2.08E-5	0.02656
2.01E-5	0.02647
1.98E-5	0.02646
1.93E-5	0.02659
1.95E-5	0.02635
1.92E-5	0.02655
1.83E-5	0.02672
1.86E-5	0.02647
1.76E-5	0.02637
1.79E-5	0.02623
1.74E-5	0.0261
1.7E-5	0.02601
1.73E-5	0.02608
1.68E-5	0.02602
1.63E-5	0.0265
1.58E-5	0.02623
1.55E-5	0.026
1.5E-5	0.0258
1.5E-5	0.02586
1.42E-5	0.02599
1.42E-5	0.02597
1.39E-5	0.0259
1.36E-5	0.02604
1.33E-5	0.02572
1.27E-5	0.0254
1.24E-5	0.02528
1.21E-5	0.02532
1.18E-5	0.0249
1.14E-5	0.02487
1.1E-5	0.02494
1.08E-5	0.02471
1.07E-5	0.02481
1E-5	0.02456
9.7E-6	0.02436
9.7E-6	0.02423
9E-6	0.02422
8.8E-6	0.02413
8.5E-6	0.02373
7.9E-6	0.02329
7.5E-6	0.02304
7.5E-6	0.02267
6.9E-6	0.02228
6.6E-6	0.02199
5.8E-6	0.02188
5.5E-6	0.02166
5.5E-6	0.02148
4.8E-6	0.02178
4.3E-6	0.02193
4.2E-6	0.0224
3.8E-6	0.02291
3.5E-6	0.02347
3.1E-6	0.02472
2.9E-6	0.0268
3E-6	0.02908
2.5E-6	0.03186
2.4E-6	0.03435
1.8E-6	0.03691
2E-6	0.04007
1.8E-6	0.04327
1.5E-6	0.04704
1.5E-6	0.05011
1.9E-6	0.05022
1.6E-6	0.04962
1.3E-6	0.05
1E-6	0.05037
8E-7	0.04935
7E-7	0.04893
9E-7	0.04771
2E-7	0.04531
0	0.04177
-5E-7	0.03836
-4E-7	0.03417
-1.3E-6	0.03093
-9E-7	0.02831
-1.7E-6	0.02679
-1.8E-6	0.02538
-2.3E-6	0.02402
-2.7E-6	0.02316
-3.5E-6	0.02244
-2.9E-6	0.02224
-3.7E-6	0.02204
-3.9E-6	0.02175
-4.1E-6	0.02149
-5E-6	0.02173
-5.4E-6	0.0219
-5.2E-6	0.02218
-5.8E-6	0.02248
-6.2E-6	0.02285
-6.7E-6	0.02331
-7.1E-6	0.02361
-7.7E-6	0.0238
-8E-6	0.024
-8.1E-6	0.02439
-8.5E-6	0.02479
-8.7E-6	0.02483
-9.3E-6	0.02472
-9.1E-6	0.02507
-9.6E-6	0.02535
-9.9E-6	0.02522
-1.03E-5	0.02518
-1.08E-5	0.0254
-1.12E-5	0.02558
-1.14E-5	0.02564
-1.17E-5	0.02549
-1.22E-5	0.02565
-1.25E-5	0.02559
-1.26E-5	0.0257
-1.3E-5	0.02561
-1.36E-5	0.02571
-1.4E-5	0.02586
-1.43E-5	0.026
-1.44E-5	0.02594
-1.44E-5	0.02605
-1.5E-5	0.02598
-1.49E-5	0.02615
-1.58E-5	0.02631
-1.61E-5	0.02622
-1.63E-5	0.0262
-1.68E-5	0.02649
-1.67E-5	0.02658
-1.69E-5	0.02646
-1.75E-5	0.02634
-1.8E-5	0.02616
-1.81E-5	0.0264
-1.86E-5	0.0263
-1.9E-5	0.02628
-1.93E-5	0.02649
-1.96E-5	0.02666
-1.99E-5	0.02656
-2E-5	0.02637
-2.07E-5	0.02654
-2.08E-5	0.0266
-2.15E-5	0.02657
-2.15E-5	0.02658
-2.17E-5	0.0263
-2.21E-5	0.02608
-2.24E-5	0.02604
-2.29E-5	0.02614
-2.33E-5	0.0263
-2.38E-5	0.02624
-2.37E-5	0.02615
-2.43E-5	0.02619
-2.42E-5	0.02641
-2.54E-5	0.02634
-2.57E-5	0.0265
-2.54E-5	0.02649
-2.58E-5	0.02644
-2.65E-5	0.02636
-2.64E-5	0.02617
-2.66E-5	0.02596
-2.72E-5	0.0261
-2.74E-5	0.02591
-2.76E-5	0.02567
-2.84E-5	0.02573
-2.81E-5	0.02581
-2.88E-5	0.02603
-2.91E-5	0.02598
-2.96E-5	0.02629
-2.99E-5	0.02605
-3.02E-5	0.02577
-3.05E-5	0.02573
-3.08E-5	0.02549
-3.14E-5	0.02564
-3.11E-5	0.02569
-3.19E-5	0.02518
-3.22E-5	0.02532
-3.25E-5	0.02539
-3.28E-5	0.02507
-3.35E-5	0.02474
-3.37E-5	0.02482
-3.38E-5	0.02468
-3.49E-5	0.02462
-3.5E-5	0.02476
-3.51E-5	0.02428
-3.52E-5	0.02422
-3.58E-5	0.02436
-3.62E-5	0.0236
-3.67E-5	0.02323
-3.73E-5	0.02334
-3.73E-5	0.0227
-3.79E-5	0.0224
-3.83E-5	0.02179
-3.91E-5	0.02044
-3.97E-5	0.01937
-4.03E-5	0.01721
-4.17E-5	0.01452
-4.19E-5	0.01234
-4.25E-5	0.01093
-4.42E-5	0.0098
-4.5E-5	0.00864
-4.67E-5	0.00766
-4.79E-5	0.00677
-4.96E-5	0.00611
-5.07E-5	0.00541
-5.29E-5	0.00498
-5.42E-5	0.00481
-5.59E-5	0.00468
-5.84E-5	0.00467
-5.93E-5	0.00482
-6.13E-5	0.00499
-6.28E-5	0.00522
-6.28E-5	0.0055
-6.53E-5	0.00574
-6.62E-5	0.00613
-6.71E-5	0.00651
-6.84E-5	0.007
-6.99E-5	0.00751
-6.99E-5	0.00803
-7.15E-5	0.00847
-7.24E-5	0.00894
-7.25E-5	0.00933
-7.4E-5	0.00958
-7.48E-5	0.00984
-7.59E-5	0.01
-7.66E-5	0.0102
-7.77E-5	0.01038
-7.76E-5	0.01048
-7.87E-5	0.01059
-7.96E-5	0.01071
-8E-5	0.01086
-8.14E-5	0.01097
-8.19E-5	0.0111
-8.26E-5	0.01119
-8.36E-5	0.01135
-8.45E-5	0.01147
-8.46E-5	0.01155
-8.51E-5	0.01163
-8.65E-5	0.01174
-8.68E-5	0.0119
-8.76E-5	0.01194
-8.83E-5	0.01203
-8.89E-5	0.01212
-8.96E-5	0.01221
-9.05E-5	0.01234
-9.13E-5	0.01241
-9.17E-5	0.01251
-9.27E-5	0.01253
-9.3E-5	0.01259
-9.4E-5	0.01261
-9.45E-5	0.01274
-9.5E-5	0.01281
-9.56E-5	0.01281
-9.67E-5	0.01288
-9.72E-5	0.01295
-9.76E-5	0.013
-9.87E-5	0.01309
-9.91E-5	0.01311
-9.97E-5	0.01308
-1.006E-4	0.01316
-1.006E-4	0.0132
-1.019E-4	0.01329
-1.022E-4	0.0133
-1.03E-4	0.01332
-1.036E-4	0.0134
-1.047E-4	0.01343
-1.046E-4	0.0134
-1.055E-4	0.01331
-1.062E-4	0.01332
-1.067E-4	0.0133
-1.077E-4	0.01342
-1.082E-4	0.01347
-1.085E-4	0.01337
-1.098E-4	0.01334
-1.1E-4	0.01326
-1.106E-4	0.01324
-1.114E-4	0.01326
-1.122E-4	0.01339
-1.127E-4	0.01338
-1.137E-4	0.0133
-1.137E-4	0.01323
-1.142E-4	0.01318
-1.159E-4	0.01314
-1.156E-4	0.01313
-1.167E-4	0.01309
-1.173E-4	0.01302
-1.178E-4	0.01299
-1.187E-4	0.0129
-1.192E-4	0.01288
-1.2E-4	0.01282
-1.206E-4	0.01273
-1.217E-4	0.01265
-1.22E-4	0.01251
-1.23E-4	0.01237
-1.237E-4	0.01227
-1.239E-4	0.01218
-1.253E-4	0.01213
-1.255E-4	0.01196
-1.266E-4	0.01178
-1.272E-4	0.01173
-1.274E-4	0.01168
-1.289E-4	0.01151
-1.29E-4	0.01143
-1.299E-4	0.01133
-1.304E-4	0.01127
-1.315E-4	0.01123
-1.323E-4	0.01116
-1.333E-4	0.01119
-1.341E-4	0.0112
-1.345E-4	0.0112
-1.351E-4	0.01114
-1.355E-4	0.01116
-1.37E-4	0.0112
-1.37E-4	0.01127
-1.384E-4	0.01126
-1.385E-4	0.0113
-1.4E-4	0.01134
-1.403E-4	0.01143
-1.406E-4	0.0114
-1.421E-4	0.01145
-1.43E-4	0.01146
-1.434E-4	0.01146
-1.443E-4	0.01154
-1.449E-4	0.01157
-1.459E-4	0.01162
-1.464E-4	0.01163
-1.469E-4	0.01167
-1.477E-4	0.01165
-1.487E-4	0.01161
-1.489E-4	0.01166
-1.501E-4	0.01173
-1.512E-4	0.01177
-1.51E-4	0.01175
-1.523E-4	0.01164
-1.528E-4	0.01167
-1.542E-4	0.01179
-1.544E-4	0.0118
-1.55E-4	0.01186
-1.558E-4	0.01187
-1.567E-4	0.01186
-1.569E-4	0.01191
-1.573E-4	0.01187
-1.586E-4	0.01183
-1.589E-4	0.01185
-1.597E-4	0.0119
-1.609E-4	0.01187
-1.62E-4	0.01186
-1.623E-4	0.01191
-1.624E-4	0.0119
-1.637E-4	0.01191
-1.642E-4	0.01183
-1.653E-4	0.01191
-1.658E-4	0.01195
-1.666E-4	0.01194
-1.672E-4	0.01195
-1.671E-4	0.01198
-1.683E-4	0.01196
-1.692E-4	0.01194
-1.706E-4	0.01197
-1.7E-4	0.01199
-1.719E-4	0.01204
-1.717E-4	0.0121
-1.727E-4	0.01206
-1.738E-4	0.01209
-1.734E-4	0.01209
-1.751E-4	0.01202
-1.754E-4	0.01203
-1.761E-4	0.01196
-1.769E-4	0.01197
-1.78E-4	0.01201
-1.78E-4	0.01203
-1.786E-4	0.01202
