A	B
5.19E-5	0.00663
4.96E-5	0.00651
4.92E-5	0.00642
4.72E-5	0.0064
4.63E-5	0.00643
4.5E-5	0.00654
4.4E-5	0.00679
4.31E-5	0.007
4.2E-5	0.00724
4.08E-5	0.00773
4E-5	0.00824
3.95E-5	0.00909
3.78E-5	0.00992
3.82E-5	0.01076
3.75E-5	0.01192
3.65E-5	0.01311
3.61E-5	0.0142
3.57E-5	0.01552
3.5E-5	0.01714
3.48E-5	0.0182
3.44E-5	0.01953
3.38E-5	0.0204
3.34E-5	0.02098
3.29E-5	0.02168
3.23E-5	0.0222
3.25E-5	0.02244
3.16E-5	0.02307
3.14E-5	0.02331
3.13E-5	0.02358
3.07E-5	0.02371
3.03E-5	0.02362
2.97E-5	0.024
2.95E-5	0.02418
2.9E-5	0.0243
2.91E-5	0.0243
2.82E-5	0.02461
2.78E-5	0.02475
2.81E-5	0.02484
2.75E-5	0.02494
2.73E-5	0.02482
2.66E-5	0.02482
2.64E-5	0.02504
2.61E-5	0.02493
2.58E-5	0.025
2.57E-5	0.02515
2.5E-5	0.0253
2.48E-5	0.0253
2.46E-5	0.02524
2.44E-5	0.02537
2.4E-5	0.02548
2.35E-5	0.02573
2.34E-5	0.02556
2.29E-5	0.02529
2.26E-5	0.02562
2.22E-5	0.02559
2.2E-5	0.0257
2.16E-5	0.02584
2.16E-5	0.02568
2.1E-5	0.02551
2.05E-5	0.02552
2.03E-5	0.02573
1.97E-5	0.02601
1.97E-5	0.02639
1.93E-5	0.02634
1.92E-5	0.02617
1.86E-5	0.02603
1.83E-5	0.02588
1.82E-5	0.02596
1.74E-5	0.02636
1.75E-5	0.02644
1.64E-5	0.02653
1.65E-5	0.02614
1.63E-5	0.0261
1.61E-5	0.02584
1.55E-5	0.02584
1.49E-5	0.02613
1.47E-5	0.02625
1.45E-5	0.02616
1.41E-5	0.02629
1.37E-5	0.02617
1.34E-5	0.02616
1.33E-5	0.02612
1.27E-5	0.02629
1.25E-5	0.02625
1.22E-5	0.0262
1.17E-5	0.02634
1.15E-5	0.02622
1.14E-5	0.02631
1.07E-5	0.0263
1.07E-5	0.02631
1.05E-5	0.02637
1.03E-5	0.02615
9.4E-6	0.02604
9.6E-6	0.02599
9E-6	0.02637
8.3E-6	0.0265
8.1E-6	0.02638
7.9E-6	0.02596
7.5E-6	0.02582
6.9E-6	0.02597
6.9E-6	0.02602
6.7E-6	0.0262
6.4E-6	0.02635
5.6E-6	0.02614
5.7E-6	0.02592
5.2E-6	0.02578
4.8E-6	0.02577
5.3E-6	0.02572
3.9E-6	0.02614
4.1E-6	0.02615
3.9E-6	0.02652
3.4E-6	0.02677
2.9E-6	0.02684
2.4E-6	0.02684
2.1E-6	0.02679
2.5E-6	0.02696
2E-6	0.02704
1.3E-6	0.02736
1.2E-6	0.02729
8E-7	0.02731
5E-7	0.0271
1.3E-6	0.02705
1E-6	0.02716
8E-7	0.02729
5E-7	0.02722
-2E-7	0.02725
0	0.02732
-3E-7	0.0275
-8E-7	0.02719
-1.3E-6	0.027
-1.2E-6	0.02681
-1.6E-6	0.02683
-1.8E-6	0.02681
-2.1E-6	0.02609
-2.3E-6	0.02591
-2.9E-6	0.02599
-3E-6	0.02589
-4.3E-6	0.02596
-3.7E-6	0.02592
-4.2E-6	0.02626
-4.2E-6	0.02615
-4.7E-6	0.02627
-5.4E-6	0.02616
-5.4E-6	0.02604
-6.2E-6	0.02598
-6.3E-6	0.02617
-7E-6	0.02635
-6.8E-6	0.02633
-7.5E-6	0.02644
-7.7E-6	0.02653
-7.6E-6	0.02633
-8.5E-6	0.02625
-8.9E-6	0.02633
-9.1E-6	0.0263
-9.3E-6	0.02624
-9.9E-6	0.02627
-9.9E-6	0.02644
-1.02E-5	0.02636
-1.07E-5	0.02601
-1.08E-5	0.02609
-1.16E-5	0.02614
-1.16E-5	0.02616
-1.25E-5	0.02611
-1.21E-5	0.02614
-1.29E-5	0.02576
-1.31E-5	0.02574
-1.35E-5	0.02581
-1.37E-5	0.02597
-1.4E-5	0.02595
-1.45E-5	0.02627
-1.46E-5	0.02634
-1.51E-5	0.02627
-1.53E-5	0.02603
-1.54E-5	0.02593
-1.6E-5	0.0259
-1.65E-5	0.02567
-1.66E-5	0.02572
-1.71E-5	0.02584
-1.74E-5	0.02559
-1.76E-5	0.02569
-1.75E-5	0.0257
-1.89E-5	0.02572
-1.85E-5	0.02567
-1.88E-5	0.02569
-1.93E-5	0.02574
-1.94E-5	0.02575
-1.98E-5	0.02552
-2.05E-5	0.02583
-2.04E-5	0.0258
-2.07E-5	0.02583
-2.16E-5	0.02554
-2.15E-5	0.02555
-2.19E-5	0.0256
-2.23E-5	0.02559
-2.21E-5	0.02559
-2.27E-5	0.0256
-2.34E-5	0.02548
-2.35E-5	0.02542
-2.37E-5	0.02519
-2.46E-5	0.02504
-2.45E-5	0.02537
-2.46E-5	0.02531
-2.55E-5	0.02527
-2.57E-5	0.02517
-2.59E-5	0.02515
-2.65E-5	0.02494
-2.72E-5	0.02504
-2.71E-5	0.02469
-2.77E-5	0.02453
-2.78E-5	0.02455
-2.77E-5	0.02424
-2.87E-5	0.02402
-2.88E-5	0.02408
-2.96E-5	0.024
-2.97E-5	0.02373
-3.02E-5	0.02354
-3.04E-5	0.02334
-3.05E-5	0.02315
-3.15E-5	0.0231
-3.15E-5	0.02247
-3.21E-5	0.02221
-3.23E-5	0.0218
-3.31E-5	0.021
-3.39E-5	0.02022
-3.37E-5	0.01946
-3.4E-5	0.01834
-3.49E-5	0.01722
-3.6E-5	0.01636
-3.65E-5	0.01478
-3.74E-5	0.01346
-3.76E-5	0.01226
-3.83E-5	0.01135
-3.94E-5	0.01064
-4.03E-5	0.0096
-4.24E-5	0.00876
-4.21E-5	0.00817
-4.44E-5	0.00768
-4.53E-5	0.00733
-4.64E-5	0.00703
-4.75E-5	0.0068
-4.85E-5	0.00668
-4.98E-5	0.00664
-5.05E-5	0.00667
-5.31E-5	0.00673
-5.33E-5	0.00685
-5.56E-5	0.00698
-5.6E-5	0.00719
-5.65E-5	0.00743
-5.84E-5	0.00762
-5.9E-5	0.00793
-6.02E-5	0.00819
-6.08E-5	0.0085
-6.2E-5	0.00874
-6.26E-5	0.009
-6.34E-5	0.00924
-6.47E-5	0.00951
-6.52E-5	0.00969
-6.64E-5	0.00996
-6.69E-5	0.01018
-6.79E-5	0.01035
-6.88E-5	0.01055
-6.88E-5	0.01061
-6.99E-5	0.01075
-7.06E-5	0.01085
-7.19E-5	0.01092
-7.24E-5	0.01105
-7.36E-5	0.01116
-7.37E-5	0.01121
-7.53E-5	0.01129
-7.54E-5	0.01145
-7.6E-5	0.01148
-7.71E-5	0.01149
-7.75E-5	0.01154
-7.84E-5	0.01162
-7.88E-5	0.01173
-8.03E-5	0.01187
-8.06E-5	0.01193
-8.07E-5	0.01191
-8.22E-5	0.01198
-8.21E-5	0.0121
-8.38E-5	0.01222
-8.42E-5	0.01222
-8.47E-5	0.01228
-8.57E-5	0.01237
-8.58E-5	0.01248
-8.67E-5	0.01244
-8.7E-5	0.01254
-8.81E-5	0.01258
-8.84E-5	0.01259
-8.96E-5	0.01274
-8.98E-5	0.01286
-9.04E-5	0.01289
-9.16E-5	0.0129
-9.17E-5	0.01299
-9.28E-5	0.01299
-9.36E-5	0.01312
-9.39E-5	0.01316
-9.42E-5	0.01319
-9.57E-5	0.0132
-9.58E-5	0.01319
-9.63E-5	0.01319
-9.73E-5	0.01328
-9.73E-5	0.0132
-9.82E-5	0.0132
-9.91E-5	0.01326
-9.95E-5	0.01336
-1.002E-4	0.01333
-1.005E-4	0.01341
-1.017E-4	0.01341
-1.02E-4	0.01339
-1.032E-4	0.0134
-1.035E-4	0.01342
-1.043E-4	0.01349
-1.045E-4	0.01343
-1.053E-4	0.01343
-1.059E-4	0.0134
-1.066E-4	0.01339
-1.07E-4	0.01339
-1.078E-4	0.01339
-1.091E-4	0.01335
-1.088E-4	0.0133
-1.098E-4	0.01328
-1.109E-4	0.01327
-1.108E-4	0.01325
-1.124E-4	0.01322
-1.128E-4	0.01315
-1.131E-4	0.01309
-1.135E-4	0.01301
-1.147E-4	0.01294
-1.149E-4	0.01288
-1.157E-4	0.01285
-1.167E-4	0.01281
-1.165E-4	0.01265
-1.18E-4	0.01249
-1.185E-4	0.0124
-1.191E-4	0.0123
-1.201E-4	0.01215
-1.206E-4	0.01202
-1.211E-4	0.01195
-1.22E-4	0.01179
-1.23E-4	0.01172
-1.233E-4	0.01167
-1.246E-4	0.01161
-1.251E-4	0.01156
-1.254E-4	0.01151
-1.267E-4	0.0114
-1.273E-4	0.01143
-1.28E-4	0.01142
-1.289E-4	0.01141
-1.297E-4	0.01143
-1.304E-4	0.01144
-1.309E-4	0.0114
-1.319E-4	0.01138
-1.322E-4	0.01139
-1.337E-4	0.01142
-1.337E-4	0.01145
-1.348E-4	0.01153
-1.352E-4	0.01155
-1.365E-4	0.01159
-1.367E-4	0.01157
-1.375E-4	0.01163
-1.379E-4	0.01165
-1.387E-4	0.01171
-1.406E-4	0.01177
-1.405E-4	0.01178
-1.413E-4	0.01185
-1.421E-4	0.01187
-1.421E-4	0.0118
-1.438E-4	0.0118
-1.439E-4	0.0118
-1.444E-4	0.01185
-1.456E-4	0.0119
-1.457E-4	0.01203
-1.471E-4	0.012
-1.476E-4	0.0119
-1.481E-4	0.01197
-1.489E-4	0.01195
-1.5E-4	0.01194
-1.503E-4	0.01199
-1.516E-4	0.01199
-1.517E-4	0.012
-1.524E-4	0.01197
-1.534E-4	0.012
-1.538E-4	0.01199
-1.549E-4	0.01201
-1.552E-4	0.01212
-1.565E-4	0.01205
-1.572E-4	0.01202
-1.58E-4	0.01204
-1.586E-4	0.01209
-1.588E-4	0.01217
-1.599E-4	0.01216
-1.606E-4	0.01216
-1.613E-4	0.01216
-1.619E-4	0.01208
-1.63E-4	0.01207
-1.63E-4	0.01212
-1.637E-4	0.01219
-1.646E-4	0.01223
-1.65E-4	0.01211
-1.662E-4	0.01213
-1.672E-4	0.0122
-1.672E-4	0.01224
-1.685E-4	0.0123
-1.687E-4	0.0122
-1.696E-4	0.01214
-1.702E-4	0.01217
-1.712E-4	0.01223
-1.709E-4	0.01223
-1.727E-4	0.01221
-1.731E-4	0.01217
-1.737E-4	0.01218
-1.741E-4	0.01221
-1.748E-4	0.01217
-1.759E-4	0.01214
-1.764E-4	0.01215
-1.776E-4	0.01219
-1.778E-4	0.01216
-1.795E-4	0.01222
-1.79E-4	0.01223
-1.801E-4	0.01211
