A	B
1.17E-5	0.02549
1.17E-5	0.02497
1.11E-5	0.02486
1.09E-5	0.02506
1.03E-5	0.02543
9.9E-6	0.02528
9.8E-6	0.02493
8.9E-6	0.0247
9.4E-6	0.02449
8.8E-6	0.02442
8.1E-6	0.02415
7.7E-6	0.0239
7.5E-6	0.02339
6.8E-6	0.02303
6.6E-6	0.02275
6.2E-6	0.02273
5.9E-6	0.02238
5.5E-6	0.02202
5.2E-6	0.02187
4.6E-6	0.0218
4.8E-6	0.02199
3.8E-6	0.02217
3.6E-6	0.0225
3.1E-6	0.023
3.2E-6	0.02361
2.8E-6	0.02492
2.5E-6	0.02667
2.1E-6	0.02859
2.3E-6	0.03047
1.5E-6	0.03382
1.6E-6	0.03662
1.2E-6	0.03913
1.1E-6	0.04262
7E-7	0.04467
8E-7	0.04601
1.2E-6	0.04679
1.2E-6	0.0465
7E-7	0.04768
7E-7	0.04862
0	0.04781
1E-7	0.04666
0	0.04463
-3E-7	0.04255
-7E-7	0.03852
-1.2E-6	0.03568
-1E-6	0.03299
-1.5E-6	0.031
-2E-6	0.02851
-2.1E-6	0.02659
-2.2E-6	0.02524
-2.6E-6	0.02389
-3.1E-6	0.02304
-3.7E-6	0.02272
-3.9E-6	0.02217
-4.2E-6	0.02198
-4.2E-6	0.02192
-5.5E-6	0.02199
-5E-6	0.02219
-5.6E-6	0.02244
-6.5E-6	0.0226
-6.8E-6	0.02281
-6.9E-6	0.02305
-7.3E-6	0.02352
-7.6E-6	0.02383
-7.7E-6	0.02421
-8.5E-6	0.02453
-8.3E-6	0.02445
-9E-6	0.02464
-9.5E-6	0.02473
-9.9E-6	0.02503
-9.9E-6	0.02511
-1.02E-5	0.02513
-1.02E-5	0.02513
-1.09E-5	0.02534
-1.12E-5	0.02549
-1.18E-5	0.02558
-1.2E-5	0.02563
-1.22E-5	0.02577
-1.26E-5	0.02587
-1.3E-5	0.02582
-1.34E-5	0.02569
-1.38E-5	0.02562
-1.38E-5	0.02584
-1.45E-5	0.02584
-1.47E-5	0.02606
-1.5E-5	0.02619
-1.48E-5	0.02616
-1.59E-5	0.02624
-1.58E-5	0.02624
-1.64E-5	0.02629
-1.7E-5	0.02636
-1.71E-5	0.02614
-1.73E-5	0.02611
-1.77E-5	0.02617
-1.78E-5	0.02612
-1.85E-5	0.02619
-1.84E-5	0.02614
-1.89E-5	0.02616
-1.93E-5	0.02591
-2.01E-5	0.02592
-1.96E-5	0.02599
-2.02E-5	0.02624
-2.06E-5	0.02643
-2.07E-5	0.02647
-2.1E-5	0.0265
-2.14E-5	0.02652
-2.18E-5	0.02645
-2.16E-5	0.02632
-2.18E-5	0.02632
-2.25E-5	0.02654
-2.3E-5	0.02673
-2.28E-5	0.02653
-2.36E-5	0.02659
-2.41E-5	0.02641
-2.4E-5	0.02622
-2.45E-5	0.0262
-2.49E-5	0.02613
-2.59E-5	0.02621
-2.57E-5	0.02629
-2.6E-5	0.02615
-2.63E-5	0.02602
-2.67E-5	0.0262
-2.69E-5	0.02647
-2.71E-5	0.02641
-2.73E-5	0.02609
-2.81E-5	0.02614
-2.8E-5	0.02609
-2.88E-5	0.02612
-2.87E-5	0.02598
-2.96E-5	0.02589
-2.97E-5	0.02598
-3.01E-5	0.02604
-3.01E-5	0.02575
-3.05E-5	0.02546
-3.09E-5	0.02536
-3.11E-5	0.02559
-3.19E-5	0.02559
-3.23E-5	0.02567
-3.22E-5	0.02534
-3.3E-5	0.02532
-3.27E-5	0.02547
-3.35E-5	0.02519
-3.38E-5	0.02502
-3.4E-5	0.02489
-3.44E-5	0.02436
-3.44E-5	0.02436
-3.5E-5	0.02462
-3.57E-5	0.02434
-3.55E-5	0.02424
-3.61E-5	0.02405
-3.68E-5	0.0237
-3.7E-5	0.02362
-3.77E-5	0.02344
-3.8E-5	0.0228
-3.85E-5	0.02228
-3.87E-5	0.02178
-3.95E-5	0.02033
-4.03E-5	0.01903
-4.03E-5	0.01635
-4.18E-5	0.01416
-4.21E-5	0.01221
-4.26E-5	0.01075
-4.45E-5	0.00967
-4.5E-5	0.0088
-4.73E-5	0.00778
-4.84E-5	0.00676
-5.02E-5	0.00601
-5.11E-5	0.00523
-5.3E-5	0.00486
-5.49E-5	0.00466
-5.61E-5	0.00458
-5.89E-5	0.00465
-6E-5	0.00486
-6.11E-5	0.00509
-6.31E-5	0.00533
-6.41E-5	0.00557
-6.51E-5	0.00577
-6.66E-5	0.00609
-6.82E-5	0.00649
-6.88E-5	0.00705
-6.98E-5	0.00766
-7.11E-5	0.00823
-7.2E-5	0.00863
-7.31E-5	0.00904
-7.36E-5	0.00937
-7.49E-5	0.00962
-7.49E-5	0.00982
-7.64E-5	0.01008
-7.68E-5	0.01027
-7.78E-5	0.01038
-7.84E-5	0.01053
-7.9E-5	0.01065
-7.99E-5	0.01068
-8.08E-5	0.01083
-8.18E-5	0.01098
-8.2E-5	0.01113
-8.37E-5	0.01129
-8.33E-5	0.01134
-8.43E-5	0.01146
-8.57E-5	0.01157
-8.58E-5	0.01172
-8.66E-5	0.01176
-8.72E-5	0.0119
-8.85E-5	0.01197
-8.88E-5	0.01207
-8.94E-5	0.01207
-9E-5	0.01216
-9.07E-5	0.0123
-9.17E-5	0.01241
-9.2E-5	0.01249
-9.31E-5	0.0126
-9.36E-5	0.01265
-9.43E-5	0.0127
-9.51E-5	0.01286
-9.49E-5	0.01291
-9.62E-5	0.0129
-9.7E-5	0.01292
-9.78E-5	0.01291
-9.84E-5	0.013
-9.94E-5	0.01306
-9.9E-5	0.01304
-1E-4	0.0131
-1.01E-4	0.01315
-1.015E-4	0.01312
-1.023E-4	0.01318
-1.029E-4	0.01326
-1.032E-4	0.01323
-1.042E-4	0.01324
-1.044E-4	0.01326
-1.053E-4	0.01325
-1.057E-4	0.01334
-1.071E-4	0.01341
-1.07E-4	0.01338
-1.077E-4	0.01344
-1.085E-4	0.01344
-1.089E-4	0.01341
-1.093E-4	0.01336
-1.106E-4	0.01341
-1.111E-4	0.01342
-1.119E-4	0.01331
-1.127E-4	0.01334
-1.127E-4	0.01323
-1.138E-4	0.01315
-1.145E-4	0.01325
-1.147E-4	0.01321
-1.156E-4	0.01319
-1.156E-4	0.01314
-1.17E-4	0.01304
-1.175E-4	0.01302
-1.185E-4	0.01297
-1.188E-4	0.01295
-1.191E-4	0.01287
-1.204E-4	0.01274
-1.206E-4	0.01266
-1.217E-4	0.0126
-1.218E-4	0.0125
-1.229E-4	0.01232
-1.238E-4	0.01222
-1.241E-4	0.01219
-1.251E-4	0.01207
-1.259E-4	0.01189
-1.268E-4	0.01182
-1.266E-4	0.0117
-1.283E-4	0.01155
-1.289E-4	0.01149
-1.291E-4	0.01142
-1.299E-4	0.01133
-1.307E-4	0.01127
-1.313E-4	0.01117
-1.325E-4	0.01117
-1.336E-4	0.0112
-1.337E-4	0.01121
-1.352E-4	0.01117
-1.353E-4	0.01119
-1.359E-4	0.01116
-1.369E-4	0.0112
-1.375E-4	0.01123
-1.389E-4	0.01129
-1.39E-4	0.01136
-1.398E-4	0.01134
-1.408E-4	0.01129
-1.412E-4	0.01136
-1.419E-4	0.01136
-1.424E-4	0.01147
-1.441E-4	0.01149
-1.444E-4	0.01151
-1.452E-4	0.0115
-1.458E-4	0.01157
-1.465E-4	0.01159
-1.469E-4	0.01161
-1.481E-4	0.01168
-1.488E-4	0.01173
-1.494E-4	0.01172
-1.505E-4	0.01172
-1.511E-4	0.0117
-1.515E-4	0.01166
-1.526E-4	0.0117
-1.529E-4	0.01182
-1.537E-4	0.01181
-1.547E-4	0.01179
-1.552E-4	0.01182
-1.556E-4	0.01178
-1.572E-4	0.01178
-1.578E-4	0.01179
-1.579E-4	0.01181
-1.584E-4	0.01179
-1.599E-4	0.0118
-1.602E-4	0.01186
-1.606E-4	0.01185
-1.62E-4	0.01186
-1.627E-4	0.01189
-1.628E-4	0.01192
-1.642E-4	0.01196
-1.642E-4	0.01195
-1.656E-4	0.01198
-1.658E-4	0.01208
-1.671E-4	0.01196
-1.672E-4	0.01194
-1.677E-4	0.01199
-1.686E-4	0.01197
-1.694E-4	0.01208
-1.706E-4	0.01209
-1.705E-4	0.01201
-1.717E-4	0.01206
-1.722E-4	0.01205
-1.725E-4	0.01208
-1.737E-4	0.01204
-1.744E-4	0.0121
-1.758E-4	0.01213
-1.757E-4	0.01204
-1.765E-4	0.01204
-1.773E-4	0.01204
-1.785E-4	0.01211
-1.786E-4	0.01209
-1.792E-4	0.01209
