A	B
3.35E-5	0.02475
3.33E-5	0.02509
3.34E-5	0.02509
3.26E-5	0.02524
3.26E-5	0.0255
3.22E-5	0.02544
3.19E-5	0.02541
3.14E-5	0.02544
3.1E-5	0.02543
3.08E-5	0.02573
3.03E-5	0.02589
3.01E-5	0.02562
2.95E-5	0.02558
2.95E-5	0.0256
2.91E-5	0.02579
2.85E-5	0.02599
2.85E-5	0.02624
2.85E-5	0.02614
2.81E-5	0.02644
2.71E-5	0.02625
2.76E-5	0.02645
2.67E-5	0.02679
2.6E-5	0.02658
2.59E-5	0.02639
2.58E-5	0.02665
2.56E-5	0.02675
2.52E-5	0.02668
2.46E-5	0.02649
2.42E-5	0.02657
2.42E-5	0.02639
2.33E-5	0.02675
2.35E-5	0.02635
2.35E-5	0.02624
2.25E-5	0.02631
2.27E-5	0.02632
2.21E-5	0.02652
2.15E-5	0.0264
2.16E-5	0.02627
2.1E-5	0.02644
2.09E-5	0.02629
2.06E-5	0.02615
2.01E-5	0.0264
2E-5	0.02625
1.98E-5	0.0261
1.9E-5	0.0263
1.9E-5	0.02637
1.87E-5	0.02628
1.83E-5	0.02629
1.8E-5	0.02624
1.78E-5	0.02606
1.72E-5	0.02635
1.68E-5	0.02614
1.69E-5	0.02627
1.61E-5	0.02642
1.63E-5	0.02647
1.56E-5	0.02658
1.5E-5	0.02637
1.54E-5	0.02612
1.45E-5	0.02598
1.43E-5	0.02589
1.41E-5	0.02574
1.38E-5	0.02589
1.34E-5	0.02596
1.3E-5	0.02584
1.24E-5	0.02587
1.24E-5	0.02571
1.22E-5	0.02554
1.16E-5	0.02551
1.12E-5	0.02525
1.1E-5	0.02515
1.05E-5	0.02525
1.04E-5	0.02503
9.8E-6	0.02501
9.8E-6	0.02473
8.9E-6	0.02441
8.7E-6	0.02413
8.6E-6	0.02397
8.1E-6	0.02383
7.8E-6	0.02347
7.4E-6	0.02315
7E-6	0.02269
6.5E-6	0.02248
6.6E-6	0.02214
5.9E-6	0.02194
5.5E-6	0.02169
5.1E-6	0.02164
4.3E-6	0.02166
4.8E-6	0.02177
4.1E-6	0.02211
3.5E-6	0.02247
3.3E-6	0.02298
2.9E-6	0.02375
3.2E-6	0.02529
2.6E-6	0.02655
2.1E-6	0.02877
1.9E-6	0.03102
1.7E-6	0.03372
1.9E-6	0.03738
1.5E-6	0.04015
1.2E-6	0.04417
1.1E-6	0.04718
1E-6	0.04913
1.2E-6	0.04915
8E-7	0.04887
9E-7	0.04946
9E-7	0.04985
4E-7	0.05002
1E-7	0.04907
1E-7	0.04748
-2E-7	0.04473
-5E-7	0.04119
-7E-7	0.03793
-9E-7	0.03436
-1.2E-6	0.03173
-1.6E-6	0.02864
-2E-6	0.02683
-2.3E-6	0.02546
-2.8E-6	0.02391
-3.4E-6	0.02305
-3.4E-6	0.02234
-4E-6	0.02188
-4.4E-6	0.02163
-4.2E-6	0.02144
-5.2E-6	0.02164
-5.8E-6	0.02181
-6E-6	0.02189
-6.3E-6	0.02229
-6.4E-6	0.0227
-6.7E-6	0.02306
-7.2E-6	0.02341
-7.6E-6	0.0237
-8E-6	0.02395
-8.2E-6	0.02424
-8.6E-6	0.02416
-9.1E-6	0.02409
-9.4E-6	0.02425
-9.8E-6	0.02466
-1.01E-5	0.02487
-1.02E-5	0.02501
-1.06E-5	0.0253
-1.11E-5	0.02542
-1.15E-5	0.02523
-1.17E-5	0.02519
-1.21E-5	0.0255
-1.23E-5	0.02556
-1.29E-5	0.0257
-1.32E-5	0.0261
-1.32E-5	0.02604
-1.35E-5	0.02589
-1.39E-5	0.02586
-1.47E-5	0.0259
-1.47E-5	0.02603
-1.48E-5	0.02605
-1.53E-5	0.02634
-1.55E-5	0.02647
-1.57E-5	0.02631
-1.6E-5	0.02631
-1.68E-5	0.02608
-1.68E-5	0.02615
-1.69E-5	0.02648
-1.74E-5	0.02657
-1.76E-5	0.02631
-1.83E-5	0.02608
-1.84E-5	0.02605
-1.88E-5	0.02588
-1.9E-5	0.02619
-1.97E-5	0.02622
-1.96E-5	0.02608
-2.01E-5	0.02614
-2.07E-5	0.02631
-2.06E-5	0.02632
-2.11E-5	0.02632
-2.16E-5	0.02611
-2.19E-5	0.02625
-2.19E-5	0.02643
-2.27E-5	0.02668
-2.28E-5	0.02666
-2.29E-5	0.02651
-2.36E-5	0.0263
-2.37E-5	0.02622
-2.43E-5	0.02634
-2.45E-5	0.02659
-2.48E-5	0.02645
-2.54E-5	0.02623
-2.51E-5	0.02608
-2.61E-5	0.02635
-2.6E-5	0.0264
-2.61E-5	0.02609
-2.68E-5	0.02589
-2.77E-5	0.02624
-2.75E-5	0.02652
-2.78E-5	0.02653
-2.8E-5	0.02653
-2.85E-5	0.0264
-2.91E-5	0.02634
-2.9E-5	0.02641
-2.97E-5	0.02622
-2.97E-5	0.02604
-3.02E-5	0.02593
-3.06E-5	0.0261
-3.09E-5	0.02601
-3.13E-5	0.02573
-3.18E-5	0.02572
-3.2E-5	0.02564
-3.23E-5	0.02548
-3.25E-5	0.02538
-3.31E-5	0.02515
-3.34E-5	0.02533
-3.39E-5	0.02529
-3.42E-5	0.02513
-3.43E-5	0.02521
-3.46E-5	0.02476
-3.51E-5	0.02463
-3.55E-5	0.02484
-3.58E-5	0.02444
-3.65E-5	0.02438
-3.64E-5	0.02437
-3.7E-5	0.02385
-3.73E-5	0.02361
-3.81E-5	0.02328
-3.8E-5	0.02253
-3.84E-5	0.02219
-3.91E-5	0.02187
-3.94E-5	0.02022
-3.99E-5	0.01894
-4.06E-5	0.01655
-4.21E-5	0.01443
-4.24E-5	0.01272
-4.29E-5	0.01101
-4.49E-5	0.00969
-4.51E-5	0.00862
-4.68E-5	0.00768
-4.85E-5	0.00681
-4.98E-5	0.00611
-5.17E-5	0.00546
-5.23E-5	0.00504
-5.5E-5	0.00482
-5.67E-5	0.00469
-5.83E-5	0.0047
-5.93E-5	0.00477
-6.22E-5	0.00497
-6.28E-5	0.00524
-6.37E-5	0.00544
-6.64E-5	0.0057
-6.64E-5	0.00607
-6.82E-5	0.00648
-6.89E-5	0.00706
-7.03E-5	0.00761
-7.08E-5	0.00826
-7.24E-5	0.0087
-7.28E-5	0.00908
-7.35E-5	0.00945
-7.49E-5	0.00968
-7.47E-5	0.00989
-7.63E-5	0.01008
-7.69E-5	0.01024
-7.75E-5	0.01035
-7.87E-5	0.01054
-7.89E-5	0.01063
-8.03E-5	0.0107
-8.1E-5	0.01088
-8.17E-5	0.01106
-8.23E-5	0.01113
-8.33E-5	0.01122
-8.37E-5	0.01137
-8.41E-5	0.01143
-8.51E-5	0.01152
-8.59E-5	0.01158
-8.66E-5	0.01168
-8.74E-5	0.01178
-8.82E-5	0.01185
-8.86E-5	0.01197
-8.93E-5	0.01215
-9.06E-5	0.01231
-9.06E-5	0.01237
-9.18E-5	0.01239
-9.22E-5	0.01243
-9.29E-5	0.01251
-9.39E-5	0.01269
-9.43E-5	0.01275
-9.51E-5	0.01274
-9.54E-5	0.01277
-9.63E-5	0.01279
-9.68E-5	0.01296
-9.77E-5	0.01299
-9.78E-5	0.01297
-9.93E-5	0.013
-9.97E-5	0.01318
-9.97E-5	0.01319
-1.009E-4	0.01318
-1.014E-4	0.01315
-1.023E-4	0.01314
-1.027E-4	0.01317
-1.032E-4	0.01323
-1.037E-4	0.01333
-1.043E-4	0.01332
-1.057E-4	0.01337
-1.058E-4	0.01339
-1.066E-4	0.01343
-1.069E-4	0.0135
-1.079E-4	0.01343
-1.083E-4	0.01338
-1.09E-4	0.01337
-1.097E-4	0.01341
-1.1E-4	0.01333
-1.111E-4	0.01334
-1.109E-4	0.01333
-1.124E-4	0.01333
-1.129E-4	0.01329
-1.138E-4	0.01319
-1.14E-4	0.01312
-1.148E-4	0.01315
-1.152E-4	0.01307
-1.156E-4	0.01305
-1.171E-4	0.01304
-1.176E-4	0.01302
-1.184E-4	0.013
-1.189E-4	0.01293
-1.193E-4	0.01283
-1.201E-4	0.0128
-1.208E-4	0.01275
-1.212E-4	0.0126
-1.222E-4	0.01251
-1.225E-4	0.01245
-1.233E-4	0.01228
-1.238E-4	0.01213
-1.248E-4	0.01212
-1.261E-4	0.01193
-1.267E-4	0.01183
-1.272E-4	0.01166
-1.281E-4	0.01151
-1.286E-4	0.01143
-1.283E-4	0.0114
-1.301E-4	0.01134
-1.308E-4	0.01126
-1.315E-4	0.01114
-1.32E-4	0.01117
-1.334E-4	0.01118
-1.337E-4	0.01118
-1.348E-4	0.01121
-1.355E-4	0.01126
-1.356E-4	0.01123
-1.37E-4	0.01119
-1.375E-4	0.01124
-1.383E-4	0.01125
-1.391E-4	0.01124
-1.397E-4	0.01131
-1.401E-4	0.01137
-1.414E-4	0.01138
-1.42E-4	0.01147
-1.424E-4	0.01148
-1.435E-4	0.01151
-1.442E-4	0.01155
-1.45E-4	0.01153
-1.456E-4	0.01155
-1.459E-4	0.01161
-1.472E-4	0.01157
-1.479E-4	0.01167
-1.484E-4	0.0117
-1.491E-4	0.01167
-1.504E-4	0.01168
-1.505E-4	0.01173
-1.513E-4	0.01172
-1.525E-4	0.01172
-1.529E-4	0.01175
-1.537E-4	0.01179
-1.545E-4	0.01184
-1.552E-4	0.01191
-1.556E-4	0.01186
-1.569E-4	0.01189
-1.575E-4	0.01193
-1.578E-4	0.01193
-1.59E-4	0.0119
-1.592E-4	0.0119
-1.601E-4	0.01191
-1.615E-4	0.01195
-1.618E-4	0.01198
-1.618E-4	0.012
-1.633E-4	0.01198
-1.635E-4	0.01195
-1.647E-4	0.01191
-1.654E-4	0.0119
-1.659E-4	0.01194
-1.665E-4	0.01195
-1.673E-4	0.012
-1.675E-4	0.01201
-1.687E-4	0.01203
-1.694E-4	0.012
-1.701E-4	0.01198
-1.707E-4	0.01195
-1.719E-4	0.01197
-1.72E-4	0.01197
-1.728E-4	0.01194
-1.737E-4	0.01201
-1.738E-4	0.01203
-1.75E-4	0.01202
-1.754E-4	0.01205
-1.764E-4	0.01204
-1.769E-4	0.01207
-1.777E-4	0.01217
-1.788E-4	0.01207
-1.787E-4	0.01208
