A	B
1E-4	0.01323
1E-4	0.01321
9.97E-5	0.01313
9.82E-5	0.01319
9.81E-5	0.01315
9.72E-5	0.01311
9.69E-5	0.01305
9.65E-5	0.01296
9.54E-5	0.01293
9.48E-5	0.01291
9.44E-5	0.01284
9.35E-5	0.01279
9.26E-5	0.01276
9.28E-5	0.01265
9.13E-5	0.01249
9.09E-5	0.01247
9.01E-5	0.01241
8.94E-5	0.01234
8.82E-5	0.01223
8.82E-5	0.01214
8.7E-5	0.01206
8.63E-5	0.01204
8.61E-5	0.01193
8.46E-5	0.01175
8.43E-5	0.01166
8.33E-5	0.01164
8.26E-5	0.01149
8.24E-5	0.01142
8.14E-5	0.01126
8.08E-5	0.0111
7.91E-5	0.01102
7.91E-5	0.01087
7.79E-5	0.01077
7.74E-5	0.01065
7.71E-5	0.01056
7.6E-5	0.01039
7.46E-5	0.01022
7.4E-5	0.01014
7.31E-5	0.00994
7.18E-5	0.00972
7.08E-5	0.00944
7E-5	0.00916
6.88E-5	0.00873
6.78E-5	0.00842
6.67E-5	0.00804
6.56E-5	0.00742
6.38E-5	0.00679
6.35E-5	0.00626
6.02E-5	0.00577
6.01E-5	0.00537
5.87E-5	0.00512
5.54E-5	0.00492
5.48E-5	0.00468
5.25E-5	0.00454
5.03E-5	0.00453
4.86E-5	0.00464
4.79E-5	0.00495
4.65E-5	0.00537
4.49E-5	0.00602
4.45E-5	0.00665
4.28E-5	0.00749
4.2E-5	0.00869
4.13E-5	0.00976
4.11E-5	0.0114
4.06E-5	0.01332
3.98E-5	0.01525
3.92E-5	0.0176
3.9E-5	0.01959
3.9E-5	0.02085
3.84E-5	0.02189
3.79E-5	0.0222
3.77E-5	0.02266
3.72E-5	0.02339
3.68E-5	0.02356
3.63E-5	0.02374
3.58E-5	0.02407
3.59E-5	0.02377
3.52E-5	0.02409
3.48E-5	0.02451
3.5E-5	0.02444
3.5E-5	0.02474
3.37E-5	0.02496
3.35E-5	0.02502
3.33E-5	0.02501
3.28E-5	0.02531
3.26E-5	0.02514
3.21E-5	0.02548
3.17E-5	0.02532
3.13E-5	0.02516
3.13E-5	0.02537
3.05E-5	0.02558
3.03E-5	0.02554
2.99E-5	0.02563
2.98E-5	0.0258
2.97E-5	0.02563
2.9E-5	0.0258
2.87E-5	0.02571
2.83E-5	0.02562
2.8E-5	0.02605
2.76E-5	0.02583
2.74E-5	0.02598
2.71E-5	0.02605
2.67E-5	0.02617
2.67E-5	0.02604
2.57E-5	0.02633
2.57E-5	0.0264
2.56E-5	0.02616
2.5E-5	0.02602
2.5E-5	0.02594
2.44E-5	0.02608
2.43E-5	0.02634
2.38E-5	0.02647
2.37E-5	0.02628
2.3E-5	0.02652
2.28E-5	0.02663
2.26E-5	0.02636
2.18E-5	0.0265
2.19E-5	0.02655
2.15E-5	0.0261
2.1E-5	0.02626
2.07E-5	0.02631
2.09E-5	0.02611
2.01E-5	0.02623
2E-5	0.02603
2.01E-5	0.02616
1.95E-5	0.02624
1.91E-5	0.02641
1.83E-5	0.02621
1.85E-5	0.02631
1.8E-5	0.02628
1.78E-5	0.02614
1.75E-5	0.02605
1.67E-5	0.02637
1.7E-5	0.02636
1.62E-5	0.02615
1.6E-5	0.02596
1.6E-5	0.02594
1.53E-5	0.02607
1.52E-5	0.02627
1.46E-5	0.02628
1.44E-5	0.0262
1.4E-5	0.02619
1.39E-5	0.02597
1.33E-5	0.02613
1.29E-5	0.02614
1.27E-5	0.02577
1.25E-5	0.02556
1.22E-5	0.02587
1.17E-5	0.02593
1.14E-5	0.02562
1.09E-5	0.02536
1.05E-5	0.02524
1.06E-5	0.02525
9.6E-6	0.02538
1E-5	0.02486
9.1E-6	0.02479
8.8E-6	0.02478
8.2E-6	0.02478
8.2E-6	0.02429
8E-6	0.02413
7.5E-6	0.02385
7.2E-6	0.02374
6.7E-6	0.02342
6.6E-6	0.02284
5.8E-6	0.0226
5.5E-6	0.0224
5.5E-6	0.02197
4.8E-6	0.02193
4.4E-6	0.0216
4.4E-6	0.02131
3.9E-6	0.0215
2.5E-6	0.0219
3.2E-6	0.02224
3E-6	0.02268
2.6E-6	0.0236
1.9E-6	0.02484
1.6E-6	0.02654
1.6E-6	0.02878
1E-6	0.03055
9E-7	0.03268
8E-7	0.036
2E-7	0.03912
2E-7	0.04182
4E-7	0.04351
1E-7	0.04539
-2E-7	0.04629
2E-7	0.04546
4E-7	0.04685
2E-7	0.04789
-2E-7	0.04712
-6E-7	0.04579
-7E-7	0.04416
-1.1E-6	0.04241
-1.2E-6	0.03965
-1.5E-6	0.03682
-1.6E-6	0.03332
-2.3E-6	0.03025
-2.1E-6	0.02841
-2.6E-6	0.02714
-2.8E-6	0.02612
-3.1E-6	0.02488
-3.6E-6	0.02365
-4.1E-6	0.02278
-4.8E-6	0.02239
-4.7E-6	0.02184
-5.3E-6	0.02142
-5.4E-6	0.02153
-5.8E-6	0.02176
-6.6E-6	0.02194
-6.6E-6	0.02223
-7.1E-6	0.02251
-7.4E-6	0.02289
-8.3E-6	0.02329
-8E-6	0.02396
-8.2E-6	0.02429
-8.7E-6	0.02433
-9.2E-6	0.02453
-9.5E-6	0.02462
-9.9E-6	0.02463
-1E-5	0.02486
-1.05E-5	0.0252
-1.05E-5	0.02534
-1.09E-5	0.0253
-1.18E-5	0.02531
-1.2E-5	0.02551
-1.22E-5	0.0258
-1.27E-5	0.02595
-1.25E-5	0.02599
-1.27E-5	0.02591
-1.35E-5	0.02588
-1.39E-5	0.02568
-1.42E-5	0.02579
-1.46E-5	0.02584
-1.48E-5	0.02625
-1.53E-5	0.02604
-1.55E-5	0.02615
-1.59E-5	0.02609
-1.58E-5	0.02595
-1.63E-5	0.02592
-1.7E-5	0.02607
-1.7E-5	0.02604
-1.72E-5	0.02643
-1.79E-5	0.02663
-1.79E-5	0.02648
-1.84E-5	0.02646
-1.89E-5	0.02641
-1.91E-5	0.02626
-1.94E-5	0.02606
-1.97E-5	0.02642
-1.99E-5	0.02659
-1.98E-5	0.02624
-2.06E-5	0.02617
-2.12E-5	0.0263
-2.13E-5	0.02616
-2.2E-5	0.02632
-2.19E-5	0.02623
-2.23E-5	0.026
-2.28E-5	0.02594
-2.29E-5	0.02588
-2.39E-5	0.0261
-2.36E-5	0.02626
-2.41E-5	0.02626
-2.4E-5	0.02635
-2.47E-5	0.02675
-2.47E-5	0.02669
-2.5E-5	0.0263
-2.58E-5	0.02621
-2.6E-5	0.02612
-2.58E-5	0.02638
-2.67E-5	0.02624
-2.7E-5	0.02624
-2.7E-5	0.02665
-2.75E-5	0.02622
-2.8E-5	0.02604
-2.81E-5	0.02573
-2.86E-5	0.02618
-2.87E-5	0.02608
-2.92E-5	0.02611
-2.93E-5	0.02598
-3.02E-5	0.0258
-3.02E-5	0.0258
-3.06E-5	0.02568
-3.11E-5	0.02561
-3.12E-5	0.02568
-3.15E-5	0.02542
-3.15E-5	0.02549
-3.2E-5	0.02533
-3.27E-5	0.0253
-3.28E-5	0.02509
-3.32E-5	0.02508
-3.33E-5	0.02492
-3.38E-5	0.02483
-3.43E-5	0.02499
-3.5E-5	0.02487
-3.53E-5	0.02474
-3.49E-5	0.02467
-3.59E-5	0.02445
-3.61E-5	0.02446
-3.65E-5	0.0245
-3.68E-5	0.0237
-3.68E-5	0.0233
-3.75E-5	0.02364
-3.81E-5	0.02328
-3.84E-5	0.02265
-3.9E-5	0.02259
-3.94E-5	0.0223
-3.95E-5	0.021
-4.06E-5	0.02043
-4.08E-5	0.01898
-4.21E-5	0.0165
-4.29E-5	0.01331
-4.35E-5	0.01095
-4.54E-5	0.00916
-4.59E-5	0.00796
-4.78E-5	0.00703
-4.94E-5	0.00627
-5.03E-5	0.00589
-5.14E-5	0.00557
-5.35E-5	0.00537
-5.51E-5	0.00525
-5.63E-5	0.00512
-5.89E-5	0.00502
-5.94E-5	0.00491
-6.24E-5	0.00485
-6.35E-5	0.00497
-6.39E-5	0.00517
-6.59E-5	0.00542
-6.7E-5	0.00588
-6.8E-5	0.00648
-6.93E-5	0.00714
-7.08E-5	0.00776
-7.11E-5	0.00829
-7.25E-5	0.00871
-7.33E-5	0.00907
-7.38E-5	0.00938
-7.46E-5	0.00963
-7.57E-5	0.00984
-7.66E-5	0.01005
-7.67E-5	0.01022
-7.84E-5	0.01041
-7.87E-5	0.01056
-7.93E-5	0.01069
-8.07E-5	0.01081
-8.1E-5	0.01088
-8.15E-5	0.01092
-8.27E-5	0.0111
-8.4E-5	0.01125
-8.38E-5	0.01134
-8.47E-5	0.01147
-8.62E-5	0.01148
-8.6E-5	0.01159
-8.72E-5	0.01172
-8.76E-5	0.01182
-8.86E-5	0.01193
-8.91E-5	0.01205
-8.97E-5	0.01213
-9.06E-5	0.0122
-9.14E-5	0.0123
-9.21E-5	0.01237
-9.25E-5	0.01245
-9.33E-5	0.01256
-9.42E-5	0.01265
-9.47E-5	0.01276
-9.51E-5	0.01286
-9.61E-5	0.01289
-9.65E-5	0.0129
-9.69E-5	0.01289
-9.82E-5	0.01296
-9.85E-5	0.01294
-9.9E-5	0.013
-1.001E-4	0.01311
-1.004E-4	0.01308
-1.012E-4	0.01313
-1.022E-4	0.01322
-1.027E-4	0.01327
-1.029E-4	0.01322
-1.042E-4	0.01328
-1.043E-4	0.01329
-1.045E-4	0.01325
-1.057E-4	0.01329
-1.067E-4	0.01343
-1.069E-4	0.01338
-1.071E-4	0.01334
-1.088E-4	0.01339
-1.09E-4	0.01338
-1.086E-4	0.01334
-1.104E-4	0.01332
-1.105E-4	0.01339
-1.115E-4	0.01336
-1.119E-4	0.01336
-1.126E-4	0.01339
-1.13E-4	0.01332
-1.144E-4	0.01324
-1.142E-4	0.01322
-1.15E-4	0.01323
-1.16E-4	0.01324
-1.162E-4	0.01319
-1.17E-4	0.01308
-1.176E-4	0.01302
-1.186E-4	0.0129
-1.192E-4	0.01281
-1.196E-4	0.01281
-1.205E-4	0.01286
-1.204E-4	0.01273
-1.221E-4	0.01263
-1.227E-4	0.01257
-1.233E-4	0.01248
-1.242E-4	0.01231
-1.243E-4	0.01215
-1.253E-4	0.01201
-1.262E-4	0.01189
-1.271E-4	0.01178
-1.272E-4	0.01161
-1.286E-4	0.01154
-1.289E-4	0.01152
-1.294E-4	0.0114
-1.307E-4	0.01136
-1.313E-4	0.01128
-1.323E-4	0.01123
-1.326E-4	0.0112
-1.335E-4	0.01113
-1.34E-4	0.01114
-1.352E-4	0.01112
-1.356E-4	0.01114
-1.361E-4	0.01115
-1.376E-4	0.01117
-1.38E-4	0.01117
-1.388E-4	0.01116
-1.395E-4	0.01124
-1.408E-4	0.01131
-1.408E-4	0.01132
-1.417E-4	0.01135
-1.422E-4	0.01141
-1.428E-4	0.01145
-1.44E-4	0.01149
-1.443E-4	0.01149
-1.454E-4	0.01154
-1.464E-4	0.01158
-1.467E-4	0.01154
-1.474E-4	0.01161
-1.482E-4	0.01163
-1.488E-4	0.01163
-1.495E-4	0.01156
-1.509E-4	0.0116
-1.51E-4	0.01164
-1.511E-4	0.01168
-1.531E-4	0.01175
-1.529E-4	0.01171
-1.541E-4	0.01173
-1.552E-4	0.01173
-1.559E-4	0.01173
-1.56E-4	0.01169
-1.574E-4	0.01177
-1.575E-4	0.01187
-1.582E-4	0.01186
-1.596E-4	0.01184
-1.602E-4	0.01187
-1.606E-4	0.01185
-1.615E-4	0.01185
-1.624E-4	0.01188
-1.628E-4	0.0119
-1.63E-4	0.01192
-1.643E-4	0.01192
-1.646E-4	0.01193
-1.654E-4	0.01189
-1.664E-4	0.01191
-1.674E-4	0.01194
-1.678E-4	0.01192
-1.683E-4	0.01195
-1.689E-4	0.01203
-1.703E-4	0.01193
-1.708E-4	0.01197
-1.709E-4	0.01199
-1.722E-4	0.01195
-1.725E-4	0.01193
-1.727E-4	0.012
-1.74E-4	0.01202
-1.748E-4	0.01209
-1.755E-4	0.01206
-1.763E-4	0.01205
-1.775E-4	0.01202
-1.772E-4	0.01205
-1.783E-4	0.012
-1.793E-4	0.01206
-1.792E-4	0.01201
