A	B
-1E-6	0.03664
-1.2E-6	0.03356
-1.4E-6	0.03079
-1.6E-6	0.0284
-1.8E-6	0.02652
-2.5E-6	0.02529
-3E-6	0.02429
-3E-6	0.02322
-3.7E-6	0.02247
-3.6E-6	0.02223
-4.5E-6	0.02199
-4.5E-6	0.02211
-5E-6	0.02209
-5.3E-6	0.02218
-6.2E-6	0.02237
-5.7E-6	0.02252
-6.5E-6	0.0227
-7E-6	0.02312
-7.2E-6	0.02349
-7.6E-6	0.02376
-7.5E-6	0.02402
-8.2E-6	0.02399
-8.5E-6	0.02409
-8.9E-6	0.02437
-9.2E-6	0.02457
-9.7E-6	0.02484
-1.01E-5	0.02519
-1.01E-5	0.02509
-1.09E-5	0.025
-1.1E-5	0.02506
-1.09E-5	0.02496
-1.13E-5	0.02528
-1.21E-5	0.02598
-1.2E-5	0.02581
-1.23E-5	0.02579
-1.35E-5	0.02596
-1.25E-5	0.02582
-1.37E-5	0.02571
-1.35E-5	0.02574
-1.44E-5	0.02569
-1.47E-5	0.02561
-1.5E-5	0.0257
-1.55E-5	0.026
-1.55E-5	0.02596
-1.54E-5	0.02616
-1.59E-5	0.02622
-1.58E-5	0.02633
-1.63E-5	0.02625
-1.73E-5	0.02596
-1.76E-5	0.02606
-1.77E-5	0.02634
-1.79E-5	0.02633
-1.84E-5	0.02639
-1.88E-5	0.0265
-1.93E-5	0.0263
-1.95E-5	0.0263
-1.98E-5	0.02644
-2E-5	0.02661
-2.09E-5	0.02635
-2.06E-5	0.02625
-2.12E-5	0.02639
-2.21E-5	0.02649
-2.17E-5	0.02635
-2.2E-5	0.0263
-2.25E-5	0.02639
-2.26E-5	0.02636
-2.28E-5	0.02638
-2.36E-5	0.02637
-2.32E-5	0.02633
-2.4E-5	0.02616
-2.45E-5	0.02622
-2.41E-5	0.02618
-2.49E-5	0.02612
-2.56E-5	0.02639
-2.56E-5	0.02645
-2.63E-5	0.02623
-2.67E-5	0.02628
-2.69E-5	0.02652
-2.68E-5	0.02647
-2.72E-5	0.02637
-2.75E-5	0.02633
-2.81E-5	0.0262
-2.81E-5	0.02605
-2.86E-5	0.02598
-2.9E-5	0.02578
-2.92E-5	0.02569
-3.01E-5	0.02569
-2.98E-5	0.02557
-3.03E-5	0.02538
-3.04E-5	0.02537
-3.09E-5	0.02536
-3.11E-5	0.02542
-3.17E-5	0.02537
-3.2E-5	0.02538
-3.24E-5	0.02524
-3.28E-5	0.02524
-3.25E-5	0.02528
-3.35E-5	0.02511
-3.37E-5	0.02462
-3.43E-5	0.02448
-3.44E-5	0.0244
-3.45E-5	0.02456
-3.49E-5	0.02483
-3.52E-5	0.02469
-3.58E-5	0.02457
-3.67E-5	0.02448
-3.65E-5	0.02436
-3.7E-5	0.02379
-3.76E-5	0.02348
-3.78E-5	0.02259
-3.8E-5	0.02216
-3.85E-5	0.02207
-3.91E-5	0.02061
-3.98E-5	0.01923
-4.03E-5	0.01748
-4.14E-5	0.01519
-4.27E-5	0.01283
-4.25E-5	0.01103
-4.44E-5	0.00969
-4.51E-5	0.00851
-4.65E-5	0.00766
-4.83E-5	0.0068
-5.07E-5	0.00616
-5.06E-5	0.00549
-5.28E-5	0.00497
-5.47E-5	0.00475
-5.58E-5	0.00464
-5.9E-5	0.00469
-5.92E-5	0.00486
-6.14E-5	0.00502
-6.29E-5	0.00525
-6.29E-5	0.00547
-6.52E-5	0.00573
-6.6E-5	0.0062
-6.75E-5	0.00664
-6.84E-5	0.00718
-7.03E-5	0.00775
-7.04E-5	0.00828
-7.18E-5	0.00868
-7.27E-5	0.00909
-7.32E-5	0.00943
-7.43E-5	0.00964
-7.5E-5	0.00988
-7.56E-5	0.01002
-7.66E-5	0.0102
-7.82E-5	0.01041
-7.8E-5	0.0105
-7.91E-5	0.01059
-8.04E-5	0.01075
-8.03E-5	0.01088
-8.18E-5	0.011
-8.22E-5	0.01109
-8.32E-5	0.01121
-8.38E-5	0.01137
-8.39E-5	0.0114
-8.5E-5	0.01147
-8.58E-5	0.01164
-8.66E-5	0.01176
-8.73E-5	0.01183
-8.85E-5	0.01192
-8.86E-5	0.01203
-8.9E-5	0.01213
-9.04E-5	0.01221
-9.07E-5	0.01231
-9.13E-5	0.01239
-9.25E-5	0.01251
-9.3E-5	0.01254
-9.33E-5	0.01266
-9.5E-5	0.01278
-9.48E-5	0.01281
-9.56E-5	0.01284
-9.63E-5	0.01297
-9.66E-5	0.01298
-9.77E-5	0.01302
-9.82E-5	0.01306
-9.87E-5	0.01297
-9.97E-5	0.01305
-9.95E-5	0.01314
-1.006E-4	0.01316
-1.017E-4	0.0132
-1.022E-4	0.01327
-1.028E-4	0.01326
-1.035E-4	0.01327
-1.038E-4	0.01328
-1.042E-4	0.0132
-1.054E-4	0.01319
-1.056E-4	0.01324
-1.067E-4	0.01331
-1.074E-4	0.01334
-1.081E-4	0.01336
-1.086E-4	0.01331
-1.09E-4	0.01336
-1.097E-4	0.01342
-1.101E-4	0.01333
-1.113E-4	0.01333
-1.113E-4	0.01334
-1.126E-4	0.01324
-1.133E-4	0.01326
-1.136E-4	0.01327
-1.141E-4	0.01323
-1.146E-4	0.01327
-1.154E-4	0.01317
-1.164E-4	0.01309
-1.17E-4	0.01294
-1.172E-4	0.01295
-1.183E-4	0.01294
-1.189E-4	0.01288
-1.19E-4	0.01279
-1.204E-4	0.01271
-1.207E-4	0.01267
-1.219E-4	0.01254
-1.224E-4	0.01247
-1.23E-4	0.01234
-1.236E-4	0.01218
-1.238E-4	0.01215
-1.249E-4	0.01203
-1.256E-4	0.01192
-1.267E-4	0.01192
-1.269E-4	0.01173
-1.282E-4	0.01155
-1.284E-4	0.01152
-1.292E-4	0.01144
-1.301E-4	0.01134
-1.311E-4	0.01125
-1.315E-4	0.01125
-1.325E-4	0.01121
-1.331E-4	0.01123
-1.335E-4	0.01117
-1.347E-4	0.01115
-1.356E-4	0.0112
-1.359E-4	0.01122
-1.37E-4	0.01121
-1.374E-4	0.01124
-1.384E-4	0.01132
-1.387E-4	0.01128
-1.403E-4	0.01129
-1.404E-4	0.01135
-1.414E-4	0.01132
-1.423E-4	0.01136
-1.427E-4	0.01136
-1.441E-4	0.0114
-1.441E-4	0.01155
-1.453E-4	0.01153
-1.463E-4	0.01159
-1.463E-4	0.01165
-1.472E-4	0.01163
-1.477E-4	0.01167
-1.486E-4	0.01169
-1.495E-4	0.01169
-1.508E-4	0.01178
-1.51E-4	0.01174
-1.514E-4	0.0117
-1.527E-4	0.01178
-1.527E-4	0.01184
-1.541E-4	0.01181
-1.545E-4	0.0118
-1.553E-4	0.01186
-1.558E-4	0.01179
-1.571E-4	0.01177
-1.57E-4	0.01184
-1.58E-4	0.0119
-1.588E-4	0.01192
-1.594E-4	0.0119
-1.604E-4	0.01191
-1.608E-4	0.01194
-1.615E-4	0.0119
-1.624E-4	0.01192
-1.632E-4	0.01194
-1.636E-4	0.01192
-1.642E-4	0.01188
-1.656E-4	0.0119
-1.657E-4	0.01185
-1.667E-4	0.01189
-1.68E-4	0.01195
-1.678E-4	0.01201
-1.691E-4	0.01199
-1.695E-4	0.012
-1.703E-4	0.01206
-1.707E-4	0.01201
-1.719E-4	0.01203
-1.724E-4	0.01207
-1.727E-4	0.01205
-1.739E-4	0.01203
-1.741E-4	0.01202
-1.752E-4	0.01198
-1.754E-4	0.01203
-1.766E-4	0.01203
-1.773E-4	0.01207
-1.782E-4	0.01204
-1.789E-4	0.012
-1.796E-4	0.01204
