A	B
-4.7E-6	0.02571
-5.6E-6	0.02576
-6.3E-6	0.02584
-6E-6	0.0259
-6.5E-6	0.02595
-6.5E-6	0.026
-6.9E-6	0.02587
-7.5E-6	0.02582
-7.7E-6	0.02595
-7.8E-6	0.02611
-8.6E-6	0.02595
-8.8E-6	0.02585
-9.6E-6	0.02569
-9.6E-6	0.02565
-9.7E-6	0.02577
-9.8E-6	0.02562
-1.06E-5	0.02554
-1.09E-5	0.02552
-1.06E-5	0.02556
-1.14E-5	0.02552
-1.16E-5	0.02546
-1.21E-5	0.0254
-1.29E-5	0.02552
-1.27E-5	0.02562
-1.29E-5	0.02534
-1.38E-5	0.02512
-1.38E-5	0.02512
-1.41E-5	0.02506
-1.47E-5	0.02514
-1.51E-5	0.02511
-1.5E-5	0.02488
-1.53E-5	0.02499
-1.59E-5	0.02504
-1.63E-5	0.02486
-1.65E-5	0.02461
-1.71E-5	0.02474
-1.72E-5	0.02452
-1.8E-5	0.02472
-1.75E-5	0.02466
-1.81E-5	0.02444
-1.89E-5	0.0245
-1.86E-5	0.02438
-1.97E-5	0.02428
-1.97E-5	0.02432
-2.04E-5	0.02403
-2.08E-5	0.02394
-2.08E-5	0.02392
-2.09E-5	0.02375
-2.17E-5	0.02365
-2.21E-5	0.02346
-2.23E-5	0.02314
-2.29E-5	0.02278
-2.38E-5	0.02276
-2.37E-5	0.02258
-2.41E-5	0.0222
-2.49E-5	0.02178
-2.48E-5	0.02148
-2.56E-5	0.02134
-2.53E-5	0.02128
-2.59E-5	0.02076
-2.67E-5	0.02047
-2.67E-5	0.02029
-2.76E-5	0.01987
-2.78E-5	0.01971
-2.79E-5	0.01949
-2.93E-5	0.01895
-2.94E-5	0.01854
-2.97E-5	0.01793
-3E-5	0.01713
-3.08E-5	0.01667
-3.08E-5	0.01626
-3.24E-5	0.01521
-3.23E-5	0.01451
-3.25E-5	0.0137
-3.41E-5	0.01284
-3.48E-5	0.01209
-3.5E-5	0.01132
-3.7E-5	0.01067
-3.7E-5	0.01017
-3.82E-5	0.00972
-3.92E-5	0.00923
-4.02E-5	0.00895
-4.09E-5	0.00868
-4.17E-5	0.00856
-4.29E-5	0.0085
-4.36E-5	0.00846
-4.54E-5	0.00851
-4.55E-5	0.00852
-4.73E-5	0.0086
-4.75E-5	0.00882
-4.83E-5	0.00891
-4.98E-5	0.009
-5.01E-5	0.00916
-5.15E-5	0.00933
-5.18E-5	0.00948
-5.3E-5	0.00964
-5.36E-5	0.00983
-5.55E-5	0.00993
-5.56E-5	0.01014
-5.62E-5	0.01026
-5.8E-5	0.01034
-5.81E-5	0.01044
-5.91E-5	0.01054
-5.97E-5	0.01078
-6.03E-5	0.01094
-6.1E-5	0.01105
-6.17E-5	0.01115
-6.27E-5	0.01128
-6.31E-5	0.01138
-6.43E-5	0.01156
-6.47E-5	0.01163
-6.59E-5	0.01171
-6.61E-5	0.0118
-6.67E-5	0.01183
-6.75E-5	0.01191
-6.82E-5	0.01193
-6.94E-5	0.01191
-6.99E-5	0.01196
-7.08E-5	0.01207
-7.12E-5	0.01219
-7.15E-5	0.01218
-7.23E-5	0.01223
-7.36E-5	0.01228
-7.41E-5	0.01232
-7.43E-5	0.01231
-7.57E-5	0.01227
-7.63E-5	0.01229
-7.69E-5	0.01236
-7.74E-5	0.01243
-7.84E-5	0.0125
-7.87E-5	0.0125
-7.95E-5	0.01256
-8E-5	0.01266
-8.03E-5	0.01266
-8.19E-5	0.01262
-8.19E-5	0.01264
-8.27E-5	0.01267
-8.34E-5	0.01281
-8.4E-5	0.01281
-8.44E-5	0.0129
-8.56E-5	0.01286
-8.6E-5	0.01287
-8.72E-5	0.01302
-8.74E-5	0.01313
-8.77E-5	0.01314
-8.9E-5	0.01318
-8.94E-5	0.01326
-9E-5	0.01321
-9.08E-5	0.01324
-9.12E-5	0.0133
-9.13E-5	0.01327
-9.28E-5	0.01333
-9.25E-5	0.01337
-9.39E-5	0.01337
-9.48E-5	0.01342
-9.52E-5	0.01344
-9.55E-5	0.01355
-9.69E-5	0.01357
-9.73E-5	0.01346
-9.77E-5	0.01347
-9.86E-5	0.01346
-9.87E-5	0.01345
-9.97E-5	0.01345
-9.99E-5	0.0135
-1.008E-4	0.01344
-1.015E-4	0.0134
-1.02E-4	0.01337
-1.029E-4	0.01334
-1.032E-4	0.0133
-1.042E-4	0.01338
-1.046E-4	0.01335
-1.053E-4	0.0133
-1.064E-4	0.01329
-1.066E-4	0.01332
-1.072E-4	0.01317
-1.079E-4	0.01321
-1.084E-4	0.01314
-1.091E-4	0.0131
-1.101E-4	0.01297
-1.104E-4	0.01284
-1.111E-4	0.01283
-1.118E-4	0.01272
-1.12E-4	0.01256
-1.135E-4	0.01247
-1.141E-4	0.01244
-1.151E-4	0.01229
-1.155E-4	0.01221
-1.165E-4	0.01207
-1.166E-4	0.01188
-1.173E-4	0.01182
-1.182E-4	0.01179
-1.192E-4	0.01178
-1.202E-4	0.01177
-1.203E-4	0.01167
-1.211E-4	0.0116
-1.22E-4	0.01155
-1.222E-4	0.01159
-1.235E-4	0.01162
-1.24E-4	0.01161
-1.246E-4	0.0116
-1.258E-4	0.01168
-1.264E-4	0.01174
-1.271E-4	0.01172
-1.275E-4	0.01178
-1.285E-4	0.01178
-1.291E-4	0.01177
-1.301E-4	0.01184
-1.305E-4	0.01191
-1.315E-4	0.0119
-1.328E-4	0.01193
-1.327E-4	0.01197
-1.335E-4	0.01203
-1.342E-4	0.01205
-1.354E-4	0.01204
-1.354E-4	0.01199
-1.365E-4	0.01199
-1.371E-4	0.01206
-1.378E-4	0.01204
-1.386E-4	0.01205
-1.388E-4	0.01207
-1.397E-4	0.01198
-1.406E-4	0.01209
-1.416E-4	0.01211
-1.418E-4	0.01203
-1.426E-4	0.01206
-1.427E-4	0.01214
-1.436E-4	0.01216
-1.446E-4	0.01217
-1.45E-4	0.01221
-1.461E-4	0.01214
-1.47E-4	0.0122
-1.476E-4	0.01226
-1.48E-4	0.01225
-1.486E-4	0.01213
-1.495E-4	0.01212
-1.497E-4	0.01213
-1.513E-4	0.01219
-1.515E-4	0.01229
-1.521E-4	0.01225
-1.532E-4	0.0122
-1.537E-4	0.01225
-1.544E-4	0.01226
-1.549E-4	0.01229
-1.56E-4	0.01229
-1.562E-4	0.01226
-1.577E-4	0.01228
-1.577E-4	0.01223
-1.589E-4	0.01228
-1.595E-4	0.01229
-1.6E-4	0.01229
-1.609E-4	0.01228
-1.613E-4	0.01231
-1.623E-4	0.01231
-1.623E-4	0.01229
-1.638E-4	0.01224
-1.644E-4	0.01234
-1.643E-4	0.01239
-1.657E-4	0.01237
-1.665E-4	0.01232
-1.669E-4	0.01228
-1.677E-4	0.0123
-1.685E-4	0.0123
-1.685E-4	0.01231
-1.69E-4	0.01234
-1.702E-4	0.01241
-1.708E-4	0.0123
-1.72E-4	0.01227
-1.721E-4	0.01231
-1.73E-4	0.01235
-1.732E-4	0.01241
-1.745E-4	0.01232
-1.749E-4	0.01231
-1.757E-4	0.01228
-1.766E-4	0.01226
-1.771E-4	0.01232
-1.783E-4	0.01233
-1.785E-4	0.01231
-1.795E-4	0.01228
-1.803E-4	0.01227
-1.809E-4	0.01226
