A	B
6.36E-5	0.00673
6.32E-5	0.0062
6.01E-5	0.00587
5.97E-5	0.0056
5.88E-5	0.00528
5.66E-5	0.00507
5.43E-5	0.00479
5.25E-5	0.00458
5.13E-5	0.0045
4.93E-5	0.00462
4.79E-5	0.005
4.74E-5	0.00551
4.54E-5	0.00621
4.47E-5	0.00694
4.37E-5	0.00777
4.28E-5	0.00871
4.15E-5	0.00956
4.14E-5	0.01075
4.05E-5	0.01243
4.01E-5	0.01425
4E-5	0.01648
3.94E-5	0.01883
3.91E-5	0.02017
3.87E-5	0.02137
3.81E-5	0.02245
3.77E-5	0.02294
3.75E-5	0.02324
3.7E-5	0.02387
3.67E-5	0.02387
3.63E-5	0.02403
3.6E-5	0.02437
3.56E-5	0.02474
3.55E-5	0.02458
3.49E-5	0.02474
3.46E-5	0.02458
3.42E-5	0.0246
3.39E-5	0.02506
3.32E-5	0.02511
3.35E-5	0.02514
3.3E-5	0.02526
3.25E-5	0.02497
3.18E-5	0.02514
3.17E-5	0.02563
3.13E-5	0.02551
3.15E-5	0.02543
3.06E-5	0.02552
3.04E-5	0.02559
3.04E-5	0.02576
2.98E-5	0.02607
2.95E-5	0.02582
2.92E-5	0.02567
2.87E-5	0.02565
2.82E-5	0.02587
2.82E-5	0.02609
2.8E-5	0.02614
2.73E-5	0.02598
2.72E-5	0.02648
2.7E-5	0.02637
2.63E-5	0.02621
2.66E-5	0.02603
2.59E-5	0.02611
2.57E-5	0.02621
2.52E-5	0.02619
2.5E-5	0.0261
2.45E-5	0.02603
2.41E-5	0.02637
2.4E-5	0.02616
2.35E-5	0.02617
2.33E-5	0.02613
2.35E-5	0.02609
2.23E-5	0.02611
2.21E-5	0.02613
2.22E-5	0.02641
2.16E-5	0.02656
2.16E-5	0.0263
2.11E-5	0.02613
2.09E-5	0.0262
2.04E-5	0.0264
2.04E-5	0.02656
1.94E-5	0.02667
1.94E-5	0.02628
1.91E-5	0.02604
1.86E-5	0.02611
1.86E-5	0.0263
1.78E-5	0.02669
1.78E-5	0.02663
1.68E-5	0.02632
1.7E-5	0.02625
1.68E-5	0.02624
1.63E-5	0.02606
1.61E-5	0.02609
1.6E-5	0.02626
1.56E-5	0.02652
1.53E-5	0.02613
1.49E-5	0.02605
1.44E-5	0.02567
1.41E-5	0.02584
1.38E-5	0.02552
1.36E-5	0.02565
1.3E-5	0.02589
1.3E-5	0.02577
1.29E-5	0.02562
1.22E-5	0.0255
1.2E-5	0.02522
1.16E-5	0.02518
1.12E-5	0.02534
1.12E-5	0.02536
1.05E-5	0.02499
1.05E-5	0.02491
9.6E-6	0.02471
9.7E-6	0.02429
9.3E-6	0.02441
9.1E-6	0.02414
8.8E-6	0.02409
8E-6	0.0239
8E-6	0.02375
7.5E-6	0.02352
7.2E-6	0.02311
6.6E-6	0.02278
6E-6	0.02275
6.3E-6	0.02245
5.8E-6	0.0222
5.1E-6	0.02195
4.6E-6	0.02177
4.5E-6	0.02183
3.5E-6	0.02215
3.6E-6	0.02272
3.6E-6	0.02319
2.8E-6	0.02364
2.8E-6	0.02469
2.4E-6	0.02607
1.9E-6	0.02837
2.2E-6	0.03029
2E-6	0.03221
1.4E-6	0.03522
1.4E-6	0.03848
1.5E-6	0.04231
7E-7	0.04489
5E-7	0.04679
1.2E-6	0.04799
8E-7	0.04816
5E-7	0.04774
7E-7	0.048
1E-7	0.04759
1E-7	0.04686
2E-7	0.0455
-1E-7	0.04308
-2E-7	0.04001
-1E-6	0.03703
-1E-6	0.03353
-1.6E-6	0.03127
-1.4E-6	0.02882
-1.7E-6	0.02688
-2.6E-6	0.02523
-2.9E-6	0.02372
-2.8E-6	0.02302
-3.2E-6	0.02231
-3.9E-6	0.02184
-4.4E-6	0.02198
-4.5E-6	0.02217
-5.1E-6	0.0223
-5E-6	0.02234
-6.1E-6	0.02253
-6.2E-6	0.02253
-6.8E-6	0.02275
-6.9E-6	0.02305
-7.6E-6	0.02343
-7.5E-6	0.02365
-7.8E-6	0.02384
-8.4E-6	0.02422
-8.6E-6	0.0248
-9E-6	0.02486
-9.3E-6	0.02481
-1E-5	0.02489
-1E-5	0.02505
-9.9E-6	0.02532
-1.06E-5	0.02531
-1.12E-5	0.02551
-1.16E-5	0.02545
-1.18E-5	0.02538
-1.18E-5	0.02536
-1.22E-5	0.02578
-1.26E-5	0.02586
-1.3E-5	0.02606
-1.31E-5	0.02627
-1.36E-5	0.02616
-1.38E-5	0.02599
-1.42E-5	0.02579
-1.44E-5	0.02563
-1.5E-5	0.02598
-1.54E-5	0.02579
-1.55E-5	0.02614
-1.61E-5	0.02626
-1.62E-5	0.02627
-1.67E-5	0.02639
-1.64E-5	0.02615
-1.69E-5	0.02645
-1.74E-5	0.02635
-1.8E-5	0.0262
-1.84E-5	0.02635
-1.84E-5	0.02634
-1.9E-5	0.02627
-1.94E-5	0.02626
-1.94E-5	0.02622
-2.01E-5	0.02607
-2.01E-5	0.02616
-2.01E-5	0.02625
-2.04E-5	0.02644
-2.14E-5	0.02659
-2.12E-5	0.02645
-2.16E-5	0.02639
-2.17E-5	0.02632
-2.19E-5	0.02652
-2.23E-5	0.0266
-2.31E-5	0.02626
-2.35E-5	0.02618
-2.35E-5	0.02629
-2.4E-5	0.02603
-2.42E-5	0.02598
-2.44E-5	0.02619
-2.52E-5	0.02637
-2.55E-5	0.02652
-2.54E-5	0.02669
-2.57E-5	0.02628
-2.6E-5	0.02651
-2.65E-5	0.02642
-2.72E-5	0.02652
-2.72E-5	0.02655
-2.72E-5	0.02661
-2.79E-5	0.02637
-2.84E-5	0.02627
-2.83E-5	0.02614
-2.89E-5	0.02615
-2.93E-5	0.0261
-2.93E-5	0.02602
-2.99E-5	0.02603
-3.04E-5	0.02599
-3.08E-5	0.0256
-3.09E-5	0.0256
-3.09E-5	0.02538
-3.13E-5	0.02539
-3.21E-5	0.02571
-3.23E-5	0.02551
-3.26E-5	0.02521
-3.28E-5	0.02518
-3.4E-5	0.02504
-3.39E-5	0.02501
-3.39E-5	0.02515
-3.46E-5	0.02503
-3.5E-5	0.02476
-3.54E-5	0.02467
-3.5E-5	0.0244
-3.63E-5	0.02435
-3.59E-5	0.02419
-3.63E-5	0.02378
-3.71E-5	0.02329
-3.75E-5	0.02329
-3.77E-5	0.02274
-3.83E-5	0.02212
-3.87E-5	0.02177
-3.92E-5	0.02086
-4.01E-5	0.01927
-4.05E-5	0.01735
-4.1E-5	0.01517
-4.18E-5	0.01256
-4.31E-5	0.01113
-4.38E-5	0.00994
-4.54E-5	0.00855
-4.7E-5	0.0077
-4.76E-5	0.00672
-5.04E-5	0.00595
-5.15E-5	0.00534
-5.21E-5	0.00491
-5.52E-5	0.00472
-5.53E-5	0.00467
-5.85E-5	0.0047
-6E-5	0.00484
-6.11E-5	0.00502
-6.26E-5	0.00525
-6.4E-5	0.00548
-6.52E-5	0.00575
-6.6E-5	0.0062
-6.79E-5	0.00664
-6.81E-5	0.00718
-7E-5	0.00777
-7.09E-5	0.00828
-7.17E-5	0.00867
-7.25E-5	0.00902
-7.27E-5	0.00935
-7.39E-5	0.00959
-7.49E-5	0.00981
-7.53E-5	0.00998
-7.61E-5	0.01019
-7.78E-5	0.01041
-7.85E-5	0.01059
-7.83E-5	0.01064
-8.02E-5	0.0108
-8.05E-5	0.0109
-8.15E-5	0.01096
-8.21E-5	0.01107
-8.34E-5	0.01123
-8.36E-5	0.0113
-8.41E-5	0.01139
-8.55E-5	0.0115
-8.55E-5	0.01161
-8.63E-5	0.01165
-8.72E-5	0.01177
-8.81E-5	0.01189
-8.9E-5	0.01204
-8.94E-5	0.01212
-9E-5	0.01221
-9.03E-5	0.01233
-9.17E-5	0.01244
-9.21E-5	0.01249
-9.31E-5	0.01256
-9.35E-5	0.01271
-9.41E-5	0.01274
-9.52E-5	0.0128
-9.52E-5	0.01282
-9.63E-5	0.01284
-9.68E-5	0.01289
-9.75E-5	0.01299
-9.8E-5	0.01298
-9.92E-5	0.01302
-9.96E-5	0.01308
-9.98E-5	0.01335
-1.011E-4	0.01331
-1.028E-4	0.01329
-1.018E-4	0.01324
-1.026E-4	0.01329
-1.035E-4	0.01322
-1.037E-4	0.01323
-1.044E-4	0.01325
-1.053E-4	0.0133
-1.055E-4	0.01331
-1.064E-4	0.01329
-1.072E-4	0.0134
-1.076E-4	0.01345
-1.082E-4	0.01348
-1.09E-4	0.01345
-1.096E-4	0.01338
-1.104E-4	0.01339
-1.107E-4	0.01344
-1.115E-4	0.01346
-1.128E-4	0.01333
-1.127E-4	0.01322
-1.134E-4	0.01325
-1.143E-4	0.01318
-1.146E-4	0.01318
-1.152E-4	0.01319
-1.156E-4	0.01316
-1.169E-4	0.01301
-1.172E-4	0.01291
-1.181E-4	0.01286
-1.187E-4	0.01285
-1.192E-4	0.01278
-1.198E-4	0.01271
-1.206E-4	0.01267
-1.214E-4	0.01265
-1.216E-4	0.01255
-1.229E-4	0.01241
-1.234E-4	0.01232
-1.238E-4	0.01217
-1.251E-4	0.01205
-1.255E-4	0.01189
-1.257E-4	0.01178
-1.27E-4	0.01167
-1.281E-4	0.01152
-1.284E-4	0.01145
-1.288E-4	0.01138
-1.301E-4	0.01137
-1.307E-4	0.01129
-1.321E-4	0.01126
-1.322E-4	0.01122
-1.331E-4	0.01114
-1.337E-4	0.01111
-1.347E-4	0.01112
-1.355E-4	0.01116
-1.363E-4	0.01117
-1.367E-4	0.01118
-1.375E-4	0.01126
-1.381E-4	0.0113
-1.388E-4	0.01133
-1.397E-4	0.01135
-1.407E-4	0.01139
-1.408E-4	0.01136
-1.419E-4	0.01134
-1.428E-4	0.0114
-1.437E-4	0.01144
-1.444E-4	0.01148
-1.455E-4	0.01151
-1.458E-4	0.01151
-1.462E-4	0.01161
-1.474E-4	0.01167
-1.477E-4	0.01168
-1.487E-4	0.01171
-1.49E-4	0.0117
-1.504E-4	0.01172
-1.512E-4	0.01177
-1.51E-4	0.01178
-1.523E-4	0.01178
-1.53E-4	0.01177
-1.538E-4	0.01182
-1.542E-4	0.01189
-1.56E-4	0.01181
-1.557E-4	0.01186
-1.568E-4	0.01186
-1.576E-4	0.01185
-1.575E-4	0.01191
-1.587E-4	0.01192
-1.594E-4	0.01192
-1.605E-4	0.01195
-1.606E-4	0.01197
-1.619E-4	0.01191
-1.62E-4	0.01194
-1.63E-4	0.01201
-1.639E-4	0.01202
-1.643E-4	0.01193
-1.655E-4	0.01189
-1.659E-4	0.01192
-1.666E-4	0.01195
-1.673E-4	0.01199
-1.677E-4	0.01197
-1.685E-4	0.01198
-1.695E-4	0.01204
-1.705E-4	0.01208
-1.709E-4	0.01203
-1.71E-4	0.01207
-1.723E-4	0.01209
-1.727E-4	0.01205
-1.735E-4	0.01203
-1.744E-4	0.01205
-1.753E-4	0.01201
-1.754E-4	0.01205
-1.768E-4	0.01204
-1.773E-4	0.01201
-1.78E-4	0.01202
-1.789E-4	0.01204
-1.789E-4	0.01208
