A	B
6.33E-5	0.00743
6.3E-5	0.0069
6.21E-5	0.00647
5.92E-5	0.00612
5.86E-5	0.00573
5.68E-5	0.00548
5.51E-5	0.00526
5.27E-5	0.00508
5.25E-5	0.00494
5.05E-5	0.00492
4.92E-5	0.00496
4.82E-5	0.00521
4.58E-5	0.00558
4.51E-5	0.00615
4.39E-5	0.00674
4.28E-5	0.00758
4.27E-5	0.00841
4.15E-5	0.00945
4.04E-5	0.0109
4.01E-5	0.01219
3.99E-5	0.01415
3.94E-5	0.01614
3.9E-5	0.01841
3.81E-5	0.02015
3.8E-5	0.02096
3.74E-5	0.0216
3.7E-5	0.0224
3.71E-5	0.02267
3.63E-5	0.02315
3.6E-5	0.02328
3.59E-5	0.0235
3.51E-5	0.02391
3.52E-5	0.02417
3.45E-5	0.0243
3.42E-5	0.02459
3.35E-5	0.02445
3.35E-5	0.0246
3.34E-5	0.02468
3.29E-5	0.0247
3.25E-5	0.02495
3.21E-5	0.02513
3.17E-5	0.02512
3.11E-5	0.02524
3.07E-5	0.02521
3.06E-5	0.02507
3.01E-5	0.0252
2.98E-5	0.02524
2.94E-5	0.02555
2.95E-5	0.02563
2.92E-5	0.02575
2.89E-5	0.02589
2.8E-5	0.02604
2.79E-5	0.02563
2.8E-5	0.02542
2.74E-5	0.02581
2.72E-5	0.02587
2.65E-5	0.02599
2.59E-5	0.02612
2.6E-5	0.02604
2.58E-5	0.02604
2.52E-5	0.0261
2.47E-5	0.02591
2.47E-5	0.02614
2.4E-5	0.02621
2.39E-5	0.02618
2.37E-5	0.02597
2.34E-5	0.02605
2.3E-5	0.02595
2.26E-5	0.02624
2.25E-5	0.02628
2.22E-5	0.02617
2.19E-5	0.02619
2.11E-5	0.02633
2.14E-5	0.02612
2.07E-5	0.02628
2.03E-5	0.0262
2.01E-5	0.02599
1.92E-5	0.02624
1.97E-5	0.02618
1.93E-5	0.02605
1.91E-5	0.02611
1.83E-5	0.02632
1.83E-5	0.02609
1.76E-5	0.02608
1.75E-5	0.0259
1.73E-5	0.02592
1.67E-5	0.026
1.69E-5	0.02598
1.63E-5	0.026
1.57E-5	0.02634
1.53E-5	0.02624
1.48E-5	0.02607
1.49E-5	0.02625
1.44E-5	0.02627
1.45E-5	0.02608
1.41E-5	0.02603
1.38E-5	0.02603
1.34E-5	0.02609
1.26E-5	0.02623
1.27E-5	0.02622
1.22E-5	0.02621
1.16E-5	0.02616
1.14E-5	0.02607
1.12E-5	0.02591
1.09E-5	0.02612
1.05E-5	0.02607
1.02E-5	0.02593
1.01E-5	0.02579
9.8E-6	0.02576
9E-6	0.02578
8.8E-6	0.02562
8.6E-6	0.02564
8.6E-6	0.0259
8.5E-6	0.02584
7.7E-6	0.02591
6.9E-6	0.02575
6.6E-6	0.02589
6.5E-6	0.02571
6.2E-6	0.02555
6.1E-6	0.02512
5.7E-6	0.02513
4.9E-6	0.02522
4.8E-6	0.02531
4.6E-6	0.02544
4.3E-6	0.02553
3.9E-6	0.02576
3.7E-6	0.02586
3.5E-6	0.02596
2.9E-6	0.02602
2.8E-6	0.02639
2.2E-6	0.02696
1.8E-6	0.02769
1.7E-6	0.02796
1.5E-6	0.02816
1.6E-6	0.02865
7E-7	0.02923
8E-7	0.0294
1E-6	0.02964
1.1E-6	0.02915
8E-7	0.02913
0	0.02939
0	0.02957
-1E-7	0.02965
-3E-7	0.0292
-8E-7	0.02877
-8E-7	0.02839
-1.8E-6	0.02832
-1.5E-6	0.02772
-2.2E-6	0.027
-2.2E-6	0.02648
-2.6E-6	0.02605
-2.8E-6	0.02584
-3.2E-6	0.02554
-3.9E-6	0.02549
-4.1E-6	0.02545
-4.2E-6	0.02555
-4.4E-6	0.02529
-4.6E-6	0.02522
-5.1E-6	0.02534
-5.3E-6	0.02515
-5.9E-6	0.02539
-6.3E-6	0.02558
-6.8E-6	0.02574
-6.8E-6	0.02576
-7.3E-6	0.02535
-7.4E-6	0.02526
-7.7E-6	0.02537
-8.2E-6	0.02568
-8.2E-6	0.02554
-8.6E-6	0.02552
-9.3E-6	0.02572
-9.6E-6	0.02579
-9.6E-6	0.02576
-9.8E-6	0.02567
-1.03E-5	0.02543
-1.08E-5	0.02558
-1.07E-5	0.02593
-1.14E-5	0.02591
-1.22E-5	0.02586
-1.21E-5	0.02594
-1.21E-5	0.02593
-1.3E-5	0.02591
-1.29E-5	0.02589
-1.33E-5	0.02577
-1.37E-5	0.02598
-1.41E-5	0.02628
-1.45E-5	0.02639
-1.44E-5	0.02618
-1.5E-5	0.0259
-1.51E-5	0.02572
-1.57E-5	0.02577
-1.6E-5	0.02592
-1.59E-5	0.02598
-1.68E-5	0.02601
-1.69E-5	0.02612
-1.74E-5	0.02653
-1.76E-5	0.02678
-1.79E-5	0.02675
-1.81E-5	0.02641
-1.86E-5	0.02635
-1.87E-5	0.02614
-1.92E-5	0.02608
-1.97E-5	0.02616
-2.02E-5	0.02595
-2.01E-5	0.02601
-2.07E-5	0.02609
-2.08E-5	0.02626
-2.13E-5	0.02628
-2.18E-5	0.02623
-2.21E-5	0.02654
-2.21E-5	0.02649
-2.29E-5	0.02634
-2.28E-5	0.02605
-2.35E-5	0.02604
-2.36E-5	0.02626
-2.41E-5	0.02617
-2.43E-5	0.02605
-2.45E-5	0.02635
-2.5E-5	0.02618
-2.54E-5	0.02607
-2.6E-5	0.02616
-2.58E-5	0.02598
-2.64E-5	0.0259
-2.65E-5	0.0259
-2.72E-5	0.02575
-2.66E-5	0.02562
-2.77E-5	0.02567
-2.74E-5	0.0257
-2.84E-5	0.02577
-2.9E-5	0.02579
-2.89E-5	0.02579
-2.93E-5	0.0255
-2.95E-5	0.02539
-2.99E-5	0.02534
-3.04E-5	0.02522
-3.07E-5	0.02537
-3.11E-5	0.02539
-3.14E-5	0.02538
-3.19E-5	0.02498
-3.21E-5	0.02521
-3.22E-5	0.02494
-3.25E-5	0.02476
-3.35E-5	0.02465
-3.37E-5	0.02479
-3.43E-5	0.02449
-3.41E-5	0.02426
-3.49E-5	0.02402
-3.52E-5	0.02384
-3.53E-5	0.02381
-3.57E-5	0.02331
-3.68E-5	0.02287
-3.7E-5	0.02255
-3.7E-5	0.02196
-3.81E-5	0.02086
-3.84E-5	0.01985
-3.9E-5	0.01766
-3.94E-5	0.01609
-4.03E-5	0.01446
-4.07E-5	0.01247
-4.23E-5	0.01116
-4.27E-5	0.01
-4.45E-5	0.00873
-4.53E-5	0.00761
-4.62E-5	0.0068
-4.9E-5	0.00615
-4.92E-5	0.00569
-5.13E-5	0.00534
-5.32E-5	0.00514
-5.47E-5	0.0051
-5.65E-5	0.00515
-5.73E-5	0.00523
-5.9E-5	0.00535
-6.06E-5	0.00555
-6.19E-5	0.00578
-6.25E-5	0.00614
-6.44E-5	0.0066
-6.52E-5	0.00709
-6.6E-5	0.00751
-6.73E-5	0.00792
-6.81E-5	0.00836
-6.92E-5	0.00868
-7E-5	0.00904
-7.14E-5	0.00935
-7.16E-5	0.0096
-7.3E-5	0.00986
-7.37E-5	0.01007
-7.37E-5	0.01019
-7.57E-5	0.01032
-7.56E-5	0.01048
-7.69E-5	0.0106
-7.76E-5	0.01078
-7.87E-5	0.01089
-7.9E-5	0.01096
-7.98E-5	0.01102
-8.05E-5	0.01111
-8.13E-5	0.01119
-8.24E-5	0.01129
-8.26E-5	0.01135
-8.36E-5	0.01146
-8.41E-5	0.01165
-8.47E-5	0.01173
-8.57E-5	0.01179
-8.64E-5	0.01191
-8.73E-5	0.01201
-8.76E-5	0.01207
-8.91E-5	0.01219
-8.9E-5	0.01228
-8.98E-5	0.01238
-9.06E-5	0.01249
-9.08E-5	0.01257
-9.19E-5	0.01266
-9.28E-5	0.01272
-9.33E-5	0.01271
-9.41E-5	0.01287
-9.47E-5	0.01291
-9.51E-5	0.0129
-9.59E-5	0.01301
-9.66E-5	0.01309
-9.7E-5	0.01304
-9.76E-5	0.01311
-9.84E-5	0.01312
-9.91E-5	0.01319
-9.99E-5	0.01329
-9.98E-5	0.01327
-1.012E-4	0.01322
-1.015E-4	0.0132
-1.024E-4	0.0133
-1.027E-4	0.01334
-1.04E-4	0.01335
-1.04E-4	0.01334
-1.045E-4	0.01335
-1.057E-4	0.01344
-1.06E-4	0.01352
-1.07E-4	0.01342
-1.075E-4	0.01347
-1.081E-4	0.01353
-1.081E-4	0.01342
-1.093E-4	0.01341
-1.099E-4	0.01343
-1.101E-4	0.01338
-1.112E-4	0.01326
-1.118E-4	0.01319
-1.126E-4	0.01314
-1.131E-4	0.01318
-1.141E-4	0.01324
-1.14E-4	0.01324
-1.154E-4	0.01321
-1.158E-4	0.01308
-1.163E-4	0.013
-1.173E-4	0.01302
-1.169E-4	0.01293
-1.183E-4	0.01291
-1.19E-4	0.01285
-1.195E-4	0.01282
-1.199E-4	0.01262
-1.215E-4	0.01256
-1.217E-4	0.01244
-1.223E-4	0.01229
-1.234E-4	0.01217
-1.238E-4	0.01206
-1.24E-4	0.01191
-1.257E-4	0.01188
-1.257E-4	0.01171
-1.274E-4	0.01162
-1.271E-4	0.01159
-1.279E-4	0.01148
-1.294E-4	0.01133
-1.291E-4	0.01123
-1.302E-4	0.01123
-1.313E-4	0.01122
-1.323E-4	0.0112
-1.329E-4	0.01124
-1.34E-4	0.01128
-1.339E-4	0.01128
-1.352E-4	0.01124
-1.362E-4	0.0113
-1.358E-4	0.0113
-1.37E-4	0.0113
-1.376E-4	0.01135
-1.389E-4	0.01135
-1.393E-4	0.01141
-1.405E-4	0.01148
-1.409E-4	0.01153
-1.412E-4	0.01157
-1.427E-4	0.01162
-1.429E-4	0.01159
-1.442E-4	0.01158
-1.446E-4	0.01161
-1.453E-4	0.01157
-1.463E-4	0.01166
-1.463E-4	0.01171
-1.473E-4	0.01174
-1.485E-4	0.01173
-1.489E-4	0.01174
-1.497E-4	0.01175
-1.51E-4	0.01179
-1.51E-4	0.01179
-1.519E-4	0.01176
-1.526E-4	0.01182
-1.53E-4	0.01184
-1.54E-4	0.01185
-1.545E-4	0.01184
-1.552E-4	0.01185
-1.563E-4	0.0119
-1.575E-4	0.01197
-1.574E-4	0.012
-1.584E-4	0.01197
-1.595E-4	0.01198
-1.601E-4	0.01202
-1.609E-4	0.01196
-1.614E-4	0.01194
-1.617E-4	0.01196
-1.625E-4	0.01199
-1.633E-4	0.01204
-1.642E-4	0.01203
-1.648E-4	0.01201
-1.656E-4	0.01205
-1.657E-4	0.01203
-1.667E-4	0.01197
-1.672E-4	0.01201
-1.68E-4	0.01205
-1.694E-4	0.01205
-1.697E-4	0.0121
-1.705E-4	0.01209
-1.709E-4	0.01206
-1.72E-4	0.01215
-1.725E-4	0.01216
-1.723E-4	0.01214
-1.74E-4	0.01212
-1.742E-4	0.01206
-1.747E-4	0.01205
-1.76E-4	0.01205
-1.768E-4	0.01206
-1.77E-4	0.01206
-1.784E-4	0.01204
-1.789E-4	0.01208
-1.791E-4	0.01211
