A	B
1.826E-4	0.0121
1.822E-4	0.01208
1.816E-4	0.01208
1.805E-4	0.01213
1.797E-4	0.01209
1.794E-4	0.0121
1.783E-4	0.0121
1.778E-4	0.01206
1.775E-4	0.01201
1.759E-4	0.01204
1.758E-4	0.01211
1.75E-4	0.01207
1.741E-4	0.01203
1.737E-4	0.01198
1.729E-4	0.01199
1.721E-4	0.01199
1.712E-4	0.01197
1.708E-4	0.01197
1.695E-4	0.01193
1.694E-4	0.01196
1.686E-4	0.01197
1.679E-4	0.01193
1.672E-4	0.01191
1.664E-4	0.01197
1.656E-4	0.012
1.648E-4	0.01202
1.64E-4	0.01204
1.637E-4	0.01202
1.627E-4	0.0119
1.623E-4	0.01189
1.611E-4	0.01195
1.609E-4	0.01194
1.597E-4	0.01189
1.592E-4	0.01188
1.589E-4	0.01189
1.577E-4	0.0119
1.574E-4	0.01187
1.565E-4	0.01183
1.554E-4	0.01183
1.551E-4	0.01184
1.549E-4	0.01181
1.537E-4	0.0118
1.527E-4	0.01178
1.523E-4	0.01168
1.511E-4	0.01166
1.506E-4	0.0116
1.498E-4	0.01166
1.491E-4	0.01171
1.483E-4	0.01179
1.474E-4	0.01175
1.472E-4	0.01172
1.464E-4	0.01167
1.458E-4	0.01163
1.446E-4	0.01163
1.443E-4	0.01156
1.427E-4	0.01154
1.425E-4	0.01147
1.422E-4	0.01142
1.408E-4	0.01145
1.405E-4	0.0115
1.395E-4	0.01146
1.392E-4	0.01137
1.38E-4	0.01134
1.373E-4	0.01126
1.365E-4	0.01128
1.364E-4	0.01122
1.351E-4	0.01117
1.342E-4	0.01119
1.336E-4	0.01108
1.324E-4	0.01109
1.318E-4	0.01115
1.316E-4	0.01116
1.302E-4	0.01123
1.3E-4	0.01122
1.293E-4	0.01127
1.277E-4	0.01141
1.271E-4	0.01158
1.27E-4	0.01168
1.259E-4	0.0118
1.25E-4	0.01181
1.248E-4	0.01193
1.236E-4	0.01204
1.237E-4	0.01212
1.221E-4	0.01221
1.215E-4	0.01238
1.213E-4	0.01248
1.204E-4	0.01253
1.196E-4	0.01271
1.189E-4	0.01278
1.186E-4	0.01287
1.176E-4	0.01293
1.174E-4	0.01298
1.164E-4	0.01295
1.159E-4	0.01309
1.155E-4	0.0131
1.142E-4	0.01323
1.141E-4	0.01332
1.134E-4	0.01332
1.122E-4	0.01331
1.115E-4	0.0133
1.113E-4	0.01332
1.108E-4	0.01334
1.101E-4	0.01341
1.098E-4	0.01336
1.085E-4	0.01334
1.085E-4	0.01331
1.073E-4	0.01332
1.067E-4	0.01336
1.062E-4	0.01337
1.054E-4	0.01336
1.049E-4	0.01327
1.04E-4	0.01321
1.04E-4	0.01326
1.028E-4	0.01331
1.025E-4	0.01322
1.019E-4	0.01319
1.006E-4	0.01326
1.007E-4	0.0132
9.95E-5	0.0132
9.96E-5	0.01315
9.86E-5	0.01312
9.75E-5	0.01304
9.76E-5	0.01299
9.65E-5	0.01298
9.59E-5	0.01292
9.5E-5	0.01287
9.47E-5	0.01279
9.32E-5	0.01275
9.34E-5	0.01268
9.26E-5	0.01261
9.18E-5	0.01252
9.14E-5	0.01248
8.98E-5	0.01241
9.01E-5	0.01233
8.89E-5	0.01219
8.79E-5	0.01217
8.82E-5	0.0121
8.67E-5	0.01202
8.63E-5	0.01189
8.52E-5	0.01177
8.47E-5	0.01164
8.36E-5	0.01155
8.3E-5	0.01144
8.28E-5	0.01131
8.15E-5	0.01126
8.11E-5	0.01117
8.02E-5	0.01106
7.93E-5	0.01088
7.84E-5	0.01077
7.74E-5	0.01064
7.73E-5	0.01051
7.6E-5	0.01039
7.53E-5	0.01023
7.41E-5	0.01011
7.37E-5	0.00986
7.21E-5	0.00962
7.16E-5	0.00935
7.02E-5	0.00902
6.88E-5	0.00869
6.85E-5	0.00826
6.7E-5	0.00772
6.6E-5	0.00716
6.44E-5	0.0067
6.29E-5	0.00622
6.07E-5	0.00585
6.01E-5	0.00554
5.88E-5	0.00529
5.56E-5	0.00506
5.57E-5	0.00477
5.32E-5	0.00459
5.12E-5	0.00455
4.96E-5	0.00461
4.9E-5	0.00496
4.72E-5	0.00552
4.55E-5	0.00606
4.5E-5	0.00671
4.38E-5	0.00763
4.29E-5	0.00861
4.22E-5	0.00946
4.18E-5	0.01102
4.13E-5	0.01297
4.07E-5	0.01473
4.03E-5	0.01713
3.97E-5	0.01876
3.94E-5	0.02036
3.89E-5	0.02176
3.84E-5	0.0224
3.79E-5	0.02307
3.77E-5	0.02352
3.71E-5	0.02342
3.7E-5	0.02357
3.64E-5	0.02416
