A	B
1.15E-5	0.02537
1.14E-5	0.02536
1.09E-5	0.02561
1.03E-5	0.02532
1.03E-5	0.02483
9.8E-6	0.02492
9.8E-6	0.02495
9.3E-6	0.02479
8.6E-6	0.02448
8.4E-6	0.02424
8.3E-6	0.0239
8.1E-6	0.0237
7.1E-6	0.02341
7.1E-6	0.02295
6.7E-6	0.02247
6.7E-6	0.02217
5.7E-6	0.02209
5.8E-6	0.02203
5.6E-6	0.02178
4.8E-6	0.02175
4.7E-6	0.02183
4E-6	0.0224
3.7E-6	0.02276
3.4E-6	0.02315
2.8E-6	0.02395
2.7E-6	0.02509
1.9E-6	0.02661
1.8E-6	0.02868
1.8E-6	0.03032
2E-6	0.03257
1.6E-6	0.03607
1.2E-6	0.03806
7E-7	0.04087
1.3E-6	0.04402
6E-7	0.04649
7E-7	0.04744
1.2E-6	0.04776
8E-7	0.04748
3E-7	0.04772
0	0.04735
1E-7	0.04537
0	0.04447
-2E-7	0.04244
-5E-7	0.03916
-5E-7	0.03653
-8E-7	0.03387
-2E-6	0.03143
-1.7E-6	0.02864
-1.8E-6	0.02658
-2.6E-6	0.02545
-2.4E-6	0.02421
-3E-6	0.02318
-3.7E-6	0.02257
-3.9E-6	0.02211
-4.6E-6	0.022
-4.6E-6	0.02197
-5.1E-6	0.02185
-5.4E-6	0.02214
-6E-6	0.02253
-6.3E-6	0.02268
-6.9E-6	0.02275
-6.9E-6	0.02301
-7.2E-6	0.02321
-7.5E-6	0.02357
-7.8E-6	0.02391
-8.3E-6	0.02406
-8.7E-6	0.02418
-8.8E-6	0.0243
-9.4E-6	0.02469
-9.7E-6	0.02484
-1.01E-5	0.02495
-1.05E-5	0.02504
-1.06E-5	0.02514
-1.1E-5	0.02545
-1.16E-5	0.0256
-1.15E-5	0.02562
-1.24E-5	0.02561
-1.21E-5	0.0257
-1.25E-5	0.02574
-1.32E-5	0.02562
-1.32E-5	0.02581
-1.36E-5	0.02607
-1.4E-5	0.02635
-1.45E-5	0.02619
-1.45E-5	0.02634
-1.48E-5	0.02621
-1.56E-5	0.02625
-1.55E-5	0.02618
-1.6E-5	0.02624
-1.62E-5	0.02618
-1.66E-5	0.02614
-1.68E-5	0.02605
-1.74E-5	0.02625
-1.76E-5	0.02635
-1.77E-5	0.02646
-1.84E-5	0.02635
-1.82E-5	0.02609
-1.91E-5	0.02602
-1.88E-5	0.02633
-1.96E-5	0.0262
-1.99E-5	0.0263
-1.96E-5	0.02629
-2E-5	0.02646
-2.07E-5	0.02655
-2.1E-5	0.02647
-2.14E-5	0.02666
-2.19E-5	0.02649
-2.18E-5	0.02639
-2.23E-5	0.02644
-2.29E-5	0.02666
-2.31E-5	0.02646
-2.34E-5	0.02633
-2.34E-5	0.02615
-2.38E-5	0.02588
-2.42E-5	0.02604
-2.48E-5	0.02624
-2.51E-5	0.02622
-2.52E-5	0.02618
-2.58E-5	0.02634
-2.61E-5	0.02651
-2.65E-5	0.02633
-2.65E-5	0.02599
-2.68E-5	0.02615
-2.75E-5	0.02592
-2.7E-5	0.02574
-2.8E-5	0.0256
-2.88E-5	0.02578
-2.88E-5	0.02596
-2.9E-5	0.02593
-2.94E-5	0.02574
-2.97E-5	0.02583
-2.99E-5	0.02583
-3.06E-5	0.02564
-3.06E-5	0.02568
-3.14E-5	0.02576
-3.2E-5	0.02565
-3.17E-5	0.02557
-3.21E-5	0.02547
-3.22E-5	0.02508
-3.29E-5	0.02515
-3.3E-5	0.0252
-3.32E-5	0.02515
-3.39E-5	0.02524
-3.42E-5	0.0251
-3.45E-5	0.0247
-3.44E-5	0.02487
-3.51E-5	0.02447
-3.53E-5	0.0245
-3.61E-5	0.0244
-3.6E-5	0.02435
-3.69E-5	0.02362
-3.69E-5	0.02352
-3.74E-5	0.02306
-3.78E-5	0.0224
-3.8E-5	0.02212
-3.86E-5	0.02154
-3.94E-5	0.02023
-4E-5	0.0192
-4.01E-5	0.01712
-4.17E-5	0.01503
-4.2E-5	0.01283
-4.3E-5	0.01104
-4.44E-5	0.00977
-4.48E-5	0.00881
-4.65E-5	0.00789
-4.82E-5	0.00689
-4.99E-5	0.00608
-5.1E-5	0.00541
-5.27E-5	0.005
-5.44E-5	0.00477
-5.61E-5	0.00466
-5.86E-5	0.00472
-5.9E-5	0.00485
-6.19E-5	0.00501
-6.27E-5	0.00526
-6.35E-5	0.00548
-6.56E-5	0.0057
-6.61E-5	0.0061
-6.76E-5	0.00656
-6.85E-5	0.00718
-6.96E-5	0.0077
-7.04E-5	0.0082
-7.25E-5	0.00866
-7.27E-5	0.00907
-7.31E-5	0.00937
-7.45E-5	0.00962
-7.51E-5	0.00983
-7.61E-5	0.00994
-7.68E-5	0.01014
-7.78E-5	0.01031
-7.83E-5	0.01047
-7.88E-5	0.01057
-8.01E-5	0.01067
-8.03E-5	0.01083
-8.19E-5	0.01101
-8.19E-5	0.01112
-8.29E-5	0.01118
-8.37E-5	0.01129
-8.39E-5	0.01143
-8.51E-5	0.01153
-8.56E-5	0.01166
-8.67E-5	0.01167
-8.68E-5	0.01176
-8.87E-5	0.0119
-8.84E-5	0.01202
-8.9E-5	0.01214
-8.99E-5	0.01226
-9.06E-5	0.01235
-9.17E-5	0.01247
-9.22E-5	0.01255
-9.29E-5	0.01263
-9.35E-5	0.01265
-9.46E-5	0.01273
-9.49E-5	0.0128
-9.56E-5	0.01275
-9.62E-5	0.0128
-9.63E-5	0.01285
-9.74E-5	0.0129
-9.85E-5	0.01297
-9.89E-5	0.01309
-9.93E-5	0.01304
-1.001E-4	0.01306
-1.008E-4	0.01313
-1.008E-4	0.01317
-1.023E-4	0.01326
-1.025E-4	0.0133
-1.035E-4	0.01329
-1.043E-4	0.01334
-1.045E-4	0.01327
-1.051E-4	0.01328
-1.056E-4	0.01332
-1.064E-4	0.01336
-1.075E-4	0.01336
-1.08E-4	0.01332
-1.083E-4	0.0133
-1.086E-4	0.01328
-1.095E-4	0.01328
-1.1E-4	0.01321
-1.113E-4	0.01326
-1.113E-4	0.01322
-1.121E-4	0.01322
-1.13E-4	0.01323
-1.134E-4	0.01321
-1.141E-4	0.01316
-1.145E-4	0.01313
-1.153E-4	0.01315
-1.159E-4	0.01318
-1.168E-4	0.01315
-1.171E-4	0.01297
-1.186E-4	0.01288
-1.183E-4	0.01289
-1.191E-4	0.01283
-1.199E-4	0.01279
-1.204E-4	0.01269
-1.214E-4	0.01259
-1.224E-4	0.01253
-1.229E-4	0.0125
-1.236E-4	0.01237
-1.242E-4	0.01216
-1.252E-4	0.01203
-1.258E-4	0.01195
-1.266E-4	0.01185
-1.271E-4	0.01171
-1.278E-4	0.01161
-1.285E-4	0.01152
-1.292E-4	0.01141
-1.297E-4	0.01135
-1.302E-4	0.01127
-1.319E-4	0.01117
-1.321E-4	0.01117
-1.333E-4	0.01118
-1.338E-4	0.01121
-1.349E-4	0.01113
-1.351E-4	0.01114
-1.361E-4	0.01118
-1.366E-4	0.01117
-1.375E-4	0.01116
-1.38E-4	0.01123
-1.393E-4	0.01128
-1.399E-4	0.01126
