A	B
1.21E-5	0.02527
1.15E-5	0.02535
1.1E-5	0.02532
1.12E-5	0.02525
1.07E-5	0.02515
1.04E-5	0.02518
1E-5	0.02508
9.7E-6	0.02506
9.1E-6	0.0248
8.8E-6	0.02435
8.2E-6	0.02421
8.1E-6	0.02426
8.1E-6	0.02375
7.4E-6	0.02356
7.3E-6	0.02325
6.7E-6	0.02297
5.8E-6	0.02244
6.2E-6	0.02185
5.8E-6	0.02183
5.1E-6	0.02181
4.8E-6	0.02167
4.4E-6	0.02185
3.8E-6	0.02218
3.9E-6	0.02256
3.7E-6	0.02343
2.8E-6	0.02414
2.7E-6	0.02517
2.4E-6	0.0267
2.1E-6	0.02871
1.8E-6	0.03073
2.2E-6	0.03389
1.9E-6	0.03689
1.4E-6	0.03893
4E-7	0.04206
9E-7	0.04414
6E-7	0.04571
9E-7	0.04742
1.3E-6	0.04646
5E-7	0.04695
4E-7	0.04791
0	0.0481
-1E-7	0.04649
-4E-7	0.04529
-2E-7	0.04279
-2E-7	0.03867
-1E-6	0.03495
-7E-7	0.03229
-1.4E-6	0.03015
-1.7E-6	0.02789
-1.9E-6	0.02666
-2.1E-6	0.02546
-2.5E-6	0.02444
-3.4E-6	0.02334
-3.6E-6	0.02264
-4.1E-6	0.0223
-4.2E-6	0.02201
-4.4E-6	0.02184
-5.5E-6	0.02227
-5.3E-6	0.02217
-5.7E-6	0.02234
-6.3E-6	0.02268
-6.4E-6	0.02297
-6.6E-6	0.02308
-7.5E-6	0.02329
-7.5E-6	0.02375
-8E-6	0.02416
-8E-6	0.02455
-9E-6	0.0245
-9.2E-6	0.02471
-9.3E-6	0.02486
-9.5E-6	0.02469
-1.03E-5	0.0249
-1E-5	0.02525
-1.1E-5	0.02531
-1.09E-5	0.02543
-1.14E-5	0.02528
-1.13E-5	0.02538
-1.2E-5	0.02558
-1.25E-5	0.02568
-1.26E-5	0.02565
-1.28E-5	0.02574
-1.33E-5	0.02602
-1.36E-5	0.02598
-1.38E-5	0.02605
-1.42E-5	0.0258
-1.46E-5	0.02593
-1.47E-5	0.02611
-1.48E-5	0.02638
-1.54E-5	0.02634
-1.59E-5	0.02624
-1.55E-5	0.02612
-1.67E-5	0.02607
-1.68E-5	0.02615
-1.71E-5	0.02594
-1.72E-5	0.02629
-1.8E-5	0.02635
-1.85E-5	0.02639
-1.84E-5	0.02636
-1.87E-5	0.02635
-1.88E-5	0.02623
-1.99E-5	0.02626
-1.98E-5	0.02624
-1.99E-5	0.02639
-2.04E-5	0.02649
-2.07E-5	0.02632
-2.11E-5	0.02631
-2.15E-5	0.02637
-2.17E-5	0.02661
-2.18E-5	0.02647
-2.26E-5	0.02643
-2.28E-5	0.02641
-2.27E-5	0.02631
-2.33E-5	0.02642
-2.37E-5	0.02633
-2.42E-5	0.02628
-2.45E-5	0.02683
-2.46E-5	0.02699
-2.5E-5	0.02646
-2.55E-5	0.0263
-2.58E-5	0.0263
-2.6E-5	0.02642
-2.65E-5	0.02674
-2.66E-5	0.02657
-2.73E-5	0.02617
-2.72E-5	0.02602
-2.71E-5	0.02602
-2.83E-5	0.02605
-2.81E-5	0.02596
-2.88E-5	0.02584
-2.88E-5	0.02581
-2.98E-5	0.02563
-2.94E-5	0.02582
-2.98E-5	0.02579
-3.03E-5	0.02581
-3.05E-5	0.02565
-3.08E-5	0.02544
-3.14E-5	0.02531
-3.16E-5	0.02536
-3.18E-5	0.02512
-3.22E-5	0.02511
-3.26E-5	0.0252
-3.29E-5	0.02502
-3.35E-5	0.02514
-3.35E-5	0.02533
-3.43E-5	0.02516
-3.43E-5	0.02499
-3.45E-5	0.0247
-3.57E-5	0.02446
-3.53E-5	0.02436
-3.57E-5	0.02425
-3.65E-5	0.0238
-3.67E-5	0.02368
-3.69E-5	0.02369
-3.78E-5	0.02333
-3.77E-5	0.02302
-3.8E-5	0.02242
-3.88E-5	0.02157
-3.93E-5	0.02053
-3.97E-5	0.01916
-4.08E-5	0.01669
-4.13E-5	0.01484
-4.18E-5	0.01218
-4.29E-5	0.01044
-4.42E-5	0.00953
-4.52E-5	0.00844
-4.71E-5	0.00764
-4.75E-5	0.00682
-5.04E-5	0.00597
-5.15E-5	0.00537
-5.2E-5	0.00498
-5.53E-5	0.00475
-5.56E-5	0.00469
-5.87E-5	0.0047
-6.01E-5	0.00488
-6.15E-5	0.00506
-6.27E-5	0.00526
-6.36E-5	0.00548
-6.51E-5	0.00572
-6.57E-5	0.00617
-6.81E-5	0.00662
-6.79E-5	0.00719
-7.01E-5	0.00774
-7.07E-5	0.00831
-7.16E-5	0.0087
-7.25E-5	0.00906
-7.33E-5	0.00938
-7.41E-5	0.00959
-7.5E-5	0.0098
-7.58E-5	0.00997
-7.66E-5	0.01019
-7.82E-5	0.01038
-7.87E-5	0.01053
-7.88E-5	0.01058
-8.01E-5	0.01068
-8.07E-5	0.01081
-8.18E-5	0.01095
-8.2E-5	0.01117
-8.32E-5	0.01129
-8.33E-5	0.01131
-8.42E-5	0.01144
-8.52E-5	0.01149
-8.53E-5	0.01157
-8.66E-5	0.01171
-8.68E-5	0.01191
-8.78E-5	0.01192
-8.83E-5	0.01208
-8.93E-5	0.01221
-9.03E-5	0.01226
-9.05E-5	0.01233
-9.19E-5	0.01242
-9.19E-5	0.01244
-9.36E-5	0.01257
-9.33E-5	0.01269
-9.43E-5	0.01272
-9.49E-5	0.01279
-9.45E-5	0.01288
-9.63E-5	0.01284
-9.7E-5	0.01291
-9.73E-5	0.01297
-9.81E-5	0.01299
-9.92E-5	0.013
-9.9E-5	0.01302
-9.99E-5	0.01308
-1.01E-4	0.01315
-1.014E-4	0.01324
-1.021E-4	0.01321
-1.027E-4	0.01323
-1.033E-4	0.01319
-1.04E-4	0.01322
-1.046E-4	0.01321
-1.049E-4	0.01328
-1.06E-4	0.01336
-1.065E-4	0.0133
-1.065E-4	0.01326
-1.081E-4	0.01334
-1.085E-4	0.01337
-1.088E-4	0.01334
-1.097E-4	0.01333
-1.097E-4	0.01331
-1.111E-4	0.01334
-1.115E-4	0.01342
-1.121E-4	0.0134
-1.129E-4	0.01332
-1.138E-4	0.01329
-1.141E-4	0.01319
-1.145E-4	0.01317
-1.159E-4	0.01316
-1.157E-4	0.01312
-1.163E-4	0.013
-1.177E-4	0.01299
-1.18E-4	0.01285
-1.187E-4	0.01283
-1.19E-4	0.01281
-1.2E-4	0.01273
-1.21E-4	0.01266
-1.218E-4	0.01265
-1.218E-4	0.01247
-1.231E-4	0.0123
-1.235E-4	0.01228
-1.239E-4	0.01221
-1.253E-4	0.01217
-1.258E-4	0.01199
-1.263E-4	0.01181
-1.273E-4	0.01178
-1.278E-4	0.01168
-1.286E-4	0.01151
-1.292E-4	0.01146
-1.298E-4	0.01141
-1.304E-4	0.01132
-1.322E-4	0.01128
-1.321E-4	0.01124
-1.337E-4	0.01117
-1.339E-4	0.0112
-1.35E-4	0.01114
-1.355E-4	0.01114
-1.367E-4	0.01116
-1.372E-4	0.01111
-1.379E-4	0.01115
-1.387E-4	0.0112
-1.39E-4	0.01125
-1.403E-4	0.01128
-1.408E-4	0.01142
-1.413E-4	0.01138
-1.424E-4	0.01144
-1.43E-4	0.01144
-1.434E-4	0.0115
-1.446E-4	0.01153
-1.452E-4	0.01161
-1.453E-4	0.01156
-1.463E-4	0.01161
-1.472E-4	0.01164
-1.479E-4	0.01158
-1.492E-4	0.01165
-1.492E-4	0.01175
-1.508E-4	0.01169
-1.508E-4	0.01169
-1.514E-4	0.0117
-1.524E-4	0.01173
-1.526E-4	0.01178
-1.537E-4	0.01179
-1.545E-4	0.01182
-1.553E-4	0.01177
-1.561E-4	0.01178
-1.57E-4	0.01179
-1.576E-4	0.01179
-1.58E-4	0.0118
-1.584E-4	0.01185
-1.597E-4	0.01188
-1.607E-4	0.01188
-1.611E-4	0.01185
-1.623E-4	0.0119
-1.622E-4	0.01187
-1.628E-4	0.01188
-1.642E-4	0.01192
-1.644E-4	0.01189
-1.655E-4	0.01192
-1.658E-4	0.01199
-1.669E-4	0.01202
-1.675E-4	0.01207
-1.681E-4	0.01198
-1.685E-4	0.01192
-1.694E-4	0.01195
-1.703E-4	0.0119
-1.707E-4	0.01194
-1.716E-4	0.01198
-1.721E-4	0.01204
-1.731E-4	0.01204
-1.741E-4	0.01208
-1.739E-4	0.01208
-1.75E-4	0.01204
-1.759E-4	0.01205
-1.766E-4	0.01207
-1.773E-4	0.01202
-1.778E-4	0.01207
-1.788E-4	0.0121
-1.791E-4	0.01209
