A	B
-1.2E-5	0.02557
-1.23E-5	0.0258
-1.19E-5	0.02569
-1.23E-5	0.0258
-1.28E-5	0.02567
-1.3E-5	0.02566
-1.38E-5	0.02595
-1.38E-5	0.02607
-1.46E-5	0.02648
-1.44E-5	0.02646
-1.47E-5	0.02625
-1.53E-5	0.02618
-1.51E-5	0.02607
-1.58E-5	0.02603
-1.62E-5	0.02586
-1.63E-5	0.02592
-1.71E-5	0.02616
-1.74E-5	0.026
-1.71E-5	0.02586
-1.76E-5	0.02617
-1.86E-5	0.02658
-1.82E-5	0.02639
-1.87E-5	0.02643
-1.9E-5	0.02646
-1.93E-5	0.02636
-1.96E-5	0.02632
-2E-5	0.02648
-2.03E-5	0.02653
-2.06E-5	0.02649
-2.1E-5	0.0266
-2.1E-5	0.02634
-2.19E-5	0.02657
-2.21E-5	0.0267
-2.22E-5	0.02668
-2.27E-5	0.02621
-2.31E-5	0.02613
-2.33E-5	0.02625
-2.36E-5	0.02631
-2.42E-5	0.02637
-2.42E-5	0.02647
-2.43E-5	0.02634
-2.53E-5	0.02603
-2.53E-5	0.02593
-2.56E-5	0.02604
-2.57E-5	0.02639
-2.66E-5	0.02652
-2.63E-5	0.02624
-2.69E-5	0.02624
-2.75E-5	0.02636
-2.75E-5	0.02612
-2.78E-5	0.02618
-2.82E-5	0.02595
-2.88E-5	0.02577
-2.89E-5	0.02583
-2.91E-5	0.02572
-2.95E-5	0.02569
-2.93E-5	0.02559
-3.06E-5	0.02586
-3.06E-5	0.02573
-3.1E-5	0.02562
-3.15E-5	0.02578
-3.18E-5	0.02568
-3.23E-5	0.02563
-3.22E-5	0.02551
-3.27E-5	0.02542
-3.33E-5	0.02532
-3.36E-5	0.02511
-3.37E-5	0.0251
-3.43E-5	0.02503
-3.45E-5	0.02493
-3.48E-5	0.02472
-3.53E-5	0.02446
-3.54E-5	0.02419
-3.63E-5	0.02406
-3.63E-5	0.02401
-3.67E-5	0.02374
-3.75E-5	0.02341
-3.76E-5	0.02332
-3.81E-5	0.02247
-3.85E-5	0.0219
-3.87E-5	0.02163
-3.92E-5	0.02071
-4.06E-5	0.01912
-4.04E-5	0.01726
-4.13E-5	0.01501
-4.22E-5	0.0126
-4.29E-5	0.01109
-4.35E-5	0.00971
-4.53E-5	0.00853
-4.69E-5	0.00751
-4.81E-5	0.00652
-5.06E-5	0.00586
-5.11E-5	0.00526
-5.2E-5	0.00484
-5.56E-5	0.00467
-5.64E-5	0.00464
-5.83E-5	0.00467
-5.95E-5	0.00481
-6.12E-5	0.00497
-6.32E-5	0.00523
-6.39E-5	0.00552
-6.54E-5	0.00582
-6.69E-5	0.00631
-6.8E-5	0.00684
-6.82E-5	0.00741
-7.07E-5	0.00794
-7.08E-5	0.0084
-7.18E-5	0.00881
-7.26E-5	0.00921
-7.28E-5	0.00943
-7.39E-5	0.00965
-7.47E-5	0.00994
-7.63E-5	0.01012
-7.69E-5	0.01025
-7.76E-5	0.01042
-7.79E-5	0.0106
-7.89E-5	0.01066
-8E-5	0.01072
-8.04E-5	0.01093
-8.13E-5	0.01104
-8.17E-5	0.01119
-8.34E-5	0.01128
-8.34E-5	0.01136
-8.41E-5	0.01145
-8.51E-5	0.01152
-8.55E-5	0.01158
-8.7E-5	0.01169
-8.74E-5	0.01181
-8.8E-5	0.01191
-8.88E-5	0.01211
-8.9E-5	0.01219
-9.01E-5	0.01218
-9.06E-5	0.01229
-9.13E-5	0.01237
-9.21E-5	0.01248
-9.29E-5	0.01253
-9.28E-5	0.01265
-9.43E-5	0.01276
-9.49E-5	0.01283
-9.55E-5	0.01285
-9.59E-5	0.01284
-9.68E-5	0.01293
-9.71E-5	0.01298
-9.77E-5	0.01307
-9.91E-5	0.01314
-9.92E-5	0.01309
-1.004E-4	0.01316
-1.006E-4	0.01319
-1.011E-4	0.01327
-1.018E-4	0.01325
-1.023E-4	0.01321
-1.034E-4	0.01323
-1.038E-4	0.01326
-1.04E-4	0.01321
-1.052E-4	0.01326
-1.058E-4	0.01335
-1.066E-4	0.01334
-1.068E-4	0.0133
-1.078E-4	0.01327
-1.084E-4	0.01331
-1.086E-4	0.01341
-1.101E-4	0.01341
-1.104E-4	0.01337
-1.104E-4	0.01338
-1.116E-4	0.01338
-1.127E-4	0.01338
-1.126E-4	0.0133
-1.137E-4	0.01325
-1.141E-4	0.01324
-1.144E-4	0.01313
-1.159E-4	0.01312
-1.161E-4	0.01309
-1.168E-4	0.01305
-1.176E-4	0.01304
-1.182E-4	0.01304
-1.188E-4	0.01289
-1.19E-4	0.01276
-1.201E-4	0.01275
-1.209E-4	0.01272
-1.215E-4	0.01261
-1.217E-4	0.01253
-1.23E-4	0.01242
-1.24E-4	0.01232
-1.24E-4	0.01224
-1.252E-4	0.01208
-1.26E-4	0.01186
-1.266E-4	0.01184
-1.268E-4	0.01168
-1.283E-4	0.0116
-1.284E-4	0.01154
-1.291E-4	0.01144
-1.3E-4	0.01143
-1.308E-4	0.0113
-1.32E-4	0.0112
-1.323E-4	0.01117
-1.336E-4	0.01119
-1.341E-4	0.01119
-1.344E-4	0.01118
-1.354E-4	0.01119
-1.362E-4	0.01124
-1.375E-4	0.01123
-1.377E-4	0.01123
-1.386E-4	0.0113
-1.39E-4	0.01138
-1.399E-4	0.01138
-1.41E-4	0.01141
-1.414E-4	0.01145
-1.42E-4	0.01144
-1.43E-4	0.01148
-1.436E-4	0.01146
-1.443E-4	0.0115
-1.459E-4	0.01158
-1.455E-4	0.01158
-1.465E-4	0.01159
-1.474E-4	0.01165
-1.476E-4	0.01167
-1.486E-4	0.01171
-1.491E-4	0.01172
-1.505E-4	0.01169
-1.514E-4	0.01175
-1.516E-4	0.01178
-1.52E-4	0.01173
-1.529E-4	0.01174
-1.54E-4	0.01175
-1.545E-4	0.01178
-1.555E-4	0.01186
-1.56E-4	0.01188
-1.57E-4	0.01185
-1.574E-4	0.0118
-1.579E-4	0.01177
-1.589E-4	0.0118
-1.594E-4	0.01189
-1.608E-4	0.01187
-1.609E-4	0.01189
-1.62E-4	0.01191
-1.628E-4	0.01189
-1.627E-4	0.01187
-1.641E-4	0.01187
-1.646E-4	0.0119
-1.651E-4	0.01194
-1.655E-4	0.01195
-1.67E-4	0.01196
-1.676E-4	0.01201
-1.677E-4	0.01199
-1.692E-4	0.01197
-1.695E-4	0.01195
-1.704E-4	0.01196
-1.713E-4	0.012
-1.717E-4	0.01203
-1.723E-4	0.01201
-1.73E-4	0.01207
-1.737E-4	0.01205
-1.745E-4	0.01205
-1.756E-4	0.01204
-1.755E-4	0.01202
-1.767E-4	0.01203
-1.775E-4	0.01205
-1.779E-4	0.0121
-1.787E-4	0.01208
-1.797E-4	0.01206
