A	B
1.369E-4	0.01138
1.363E-4	0.01138
1.355E-4	0.01133
1.346E-4	0.01128
1.337E-4	0.01116
1.332E-4	0.01113
1.322E-4	0.01117
1.319E-4	0.01125
1.31E-4	0.01127
1.305E-4	0.01132
1.288E-4	0.01139
1.283E-4	0.01142
1.279E-4	0.01154
1.273E-4	0.01167
1.266E-4	0.01176
1.255E-4	0.01189
1.25E-4	0.012
1.241E-4	0.01204
1.229E-4	0.01216
1.231E-4	0.01228
1.222E-4	0.01243
1.223E-4	0.0126
1.213E-4	0.01266
1.207E-4	0.01276
1.195E-4	0.01281
1.191E-4	0.01284
1.186E-4	0.0129
1.177E-4	0.01297
1.177E-4	0.01301
1.161E-4	0.01303
1.158E-4	0.0131
1.148E-4	0.01313
1.143E-4	0.01319
1.136E-4	0.01321
1.128E-4	0.0133
1.13E-4	0.01328
1.117E-4	0.0132
1.111E-4	0.01319
1.106E-4	0.01326
1.101E-4	0.01341
1.09E-4	0.01354
1.085E-4	0.0135
1.077E-4	0.01337
1.071E-4	0.01329
1.068E-4	0.01329
1.059E-4	0.01331
1.058E-4	0.01335
1.05E-4	0.01335
1.045E-4	0.01323
1.04E-4	0.01312
1.027E-4	0.01312
1.026E-4	0.01309
1.016E-4	0.01315
1.011E-4	0.01317
1.004E-4	0.01317
9.95E-5	0.01304
9.93E-5	0.01295
9.82E-5	0.01294
9.78E-5	0.01293
9.71E-5	0.01297
9.65E-5	0.01283
9.51E-5	0.01276
9.49E-5	0.0127
9.43E-5	0.01266
9.32E-5	0.01264
9.34E-5	0.01256
9.2E-5	0.0125
9.15E-5	0.0124
9.07E-5	0.01231
9.03E-5	0.0122
8.93E-5	0.01223
8.83E-5	0.01213
8.87E-5	0.012
8.71E-5	0.0119
8.67E-5	0.01172
8.54E-5	0.01161
8.48E-5	0.01154
8.41E-5	0.01143
8.31E-5	0.01135
8.31E-5	0.01124
8.16E-5	0.01111
8.13E-5	0.01096
8E-5	0.0108
7.92E-5	0.01072
7.89E-5	0.01068
7.81E-5	0.01059
7.76E-5	0.01048
7.59E-5	0.0103
7.54E-5	0.0101
7.36E-5	0.00992
7.32E-5	0.00972
7.21E-5	0.00951
7.12E-5	0.00918
7.05E-5	0.00874
6.9E-5	0.00828
6.76E-5	0.00766
6.56E-5	0.00703
6.47E-5	0.00628
6.22E-5	0.0057
6.12E-5	0.00518
5.96E-5	0.0048
5.65E-5	0.00459
5.51E-5	0.00448
5.24E-5	0.00447
5.16E-5	0.00455
4.95E-5	0.0047
4.86E-5	0.00497
4.71E-5	0.00529
4.5E-5	0.00572
4.44E-5	0.00651
4.35E-5	0.00747
4.32E-5	0.009
4.23E-5	0.01093
4.18E-5	0.01333
4.12E-5	0.01563
4.11E-5	0.0175
4.09E-5	0.0192
4.03E-5	0.02062
4.03E-5	0.02185
3.95E-5	0.02241
3.96E-5	0.02268
3.89E-5	0.0231
3.82E-5	0.02322
3.81E-5	0.02341
3.78E-5	0.0238
3.76E-5	0.02392
3.73E-5	0.02388
3.68E-5	0.02394
3.6E-5	0.02405
3.64E-5	0.02406
3.57E-5	0.02393
3.56E-5	0.02415
3.52E-5	0.02436
3.47E-5	0.02428
3.45E-5	0.02416
3.44E-5	0.0243
3.36E-5	0.02437
3.39E-5	0.02443
3.28E-5	0.02439
3.28E-5	0.0243
3.24E-5	0.02416
3.23E-5	0.02421
3.18E-5	0.02438
3.19E-5	0.02458
3.18E-5	0.02469
3.13E-5	0.02485
3.07E-5	0.02477
2.98E-5	0.02464
3.02E-5	0.02464
3.03E-5	0.0246
2.95E-5	0.02475
2.94E-5	0.02486
2.91E-5	0.02488
2.88E-5	0.02486
2.81E-5	0.02477
2.73E-5	0.02464
2.75E-5	0.0248
2.74E-5	0.02494
2.67E-5	0.02473
2.64E-5	0.02469
2.6E-5	0.02472
2.59E-5	0.02464
2.5E-5	0.02466
2.55E-5	0.02476
2.46E-5	0.02502
2.41E-5	0.02494
2.42E-5	0.02491
2.41E-5	0.02509
2.37E-5	0.02511
2.32E-5	0.02512
2.27E-5	0.02491
2.21E-5	0.02487
2.18E-5	0.0249
2.18E-5	0.02482
2.19E-5	0.02487
2.08E-5	0.02509
2.08E-5	0.025
2.02E-5	0.02488
2E-5	0.02482
1.94E-5	0.02505
2E-5	0.02507
1.95E-5	0.02494
1.83E-5	0.02486
1.83E-5	0.02471
1.73E-5	0.02457
1.77E-5	0.02478
1.73E-5	0.02468
1.72E-5	0.02482
1.69E-5	0.02494
1.61E-5	0.02501
1.61E-5	0.02484
1.63E-5	0.02481
1.61E-5	0.02461
1.52E-5	0.02456
1.52E-5	0.02474
1.5E-5	0.02469
1.42E-5	0.02461
1.37E-5	0.02447
1.42E-5	0.02436
1.31E-5	0.02458
1.24E-5	0.0247
1.24E-5	0.02487
1.21E-5	0.02464
1.15E-5	0.02449
1.15E-5	0.02446
1.09E-5	0.02452
1.1E-5	0.02431
1.04E-5	0.02429
1.02E-5	0.02443
1.02E-5	0.02435
9.4E-6	0.02402
8.9E-6	0.02388
8.6E-6	0.02388
8.2E-6	0.02391
7.9E-6	0.02408
7.3E-6	0.02412
7.3E-6	0.02398
6.8E-6	0.02361
6.7E-6	0.02351
6.1E-6	0.02355
5.8E-6	0.02371
5.5E-6	0.02357
5.1E-6	0.02318
4.9E-6	0.02324
4.2E-6	0.02313
4.1E-6	0.02315
3.8E-6	0.02334
3.8E-6	0.0235
3.1E-6	0.02353
2.8E-6	0.02345
