A	B
2.324E-4	0.01141
2.319E-4	0.01131
2.309E-4	0.01127
2.301E-4	0.01117
2.298E-4	0.01109
2.286E-4	0.01102
2.281E-4	0.01093
2.263E-4	0.0109
2.262E-4	0.01087
2.246E-4	0.0109
2.247E-4	0.01094
2.241E-4	0.01095
2.23E-4	0.01092
2.225E-4	0.0109
2.213E-4	0.01086
2.207E-4	0.01091
2.198E-4	0.011
2.191E-4	0.01108
2.18E-4	0.01111
2.176E-4	0.0111
2.171E-4	0.01111
2.158E-4	0.01115
2.155E-4	0.0112
2.145E-4	0.01126
2.14E-4	0.01123
2.128E-4	0.01123
2.116E-4	0.01128
2.117E-4	0.01137
2.112E-4	0.0114
2.105E-4	0.01138
2.095E-4	0.0114
2.085E-4	0.01141
2.073E-4	0.01142
2.069E-4	0.01152
2.065E-4	0.01165
2.057E-4	0.01172
2.05E-4	0.01175
2.039E-4	0.01177
2.031E-4	0.01184
2.025E-4	0.01189
2.019E-4	0.01195
2.017E-4	0.01202
2.005E-4	0.01204
2.001E-4	0.01206
1.997E-4	0.01199
1.983E-4	0.01197
1.973E-4	0.01204
1.972E-4	0.01212
1.968E-4	0.01219
1.957E-4	0.01221
1.954E-4	0.01217
1.942E-4	0.01215
1.935E-4	0.01219
1.926E-4	0.01227
1.927E-4	0.01222
1.916E-4	0.01217
1.909E-4	0.01219
1.9E-4	0.01215
1.889E-4	0.01211
1.888E-4	0.01213
1.878E-4	0.01218
1.873E-4	0.0122
1.862E-4	0.01225
1.861E-4	0.01228
1.851E-4	0.01224
1.844E-4	0.01223
1.84E-4	0.01227
1.826E-4	0.0123
1.825E-4	0.01232
1.812E-4	0.0123
1.806E-4	0.01229
1.801E-4	0.01228
1.794E-4	0.01222
1.789E-4	0.01222
1.776E-4	0.01223
1.774E-4	0.01222
1.768E-4	0.01214
1.761E-4	0.01213
1.751E-4	0.01216
1.746E-4	0.01224
1.745E-4	0.0123
1.733E-4	0.01226
1.729E-4	0.0122
1.714E-4	0.01218
1.709E-4	0.01219
1.703E-4	0.01218
1.693E-4	0.0122
1.692E-4	0.01219
1.683E-4	0.01217
1.678E-4	0.01208
1.665E-4	0.01205
1.662E-4	0.01206
1.653E-4	0.0121
1.645E-4	0.01217
1.642E-4	0.01218
1.632E-4	0.01217
1.631E-4	0.0121
1.612E-4	0.01205
1.608E-4	0.01204
1.606E-4	0.01205
1.596E-4	0.01208
1.594E-4	0.01211
1.58E-4	0.01206
1.573E-4	0.01196
1.564E-4	0.0119
1.558E-4	0.01196
1.554E-4	0.01202
1.547E-4	0.01203
1.539E-4	0.01198
1.53E-4	0.01192
1.519E-4	0.01189
1.515E-4	0.01191
1.511E-4	0.01199
1.505E-4	0.01199
1.493E-4	0.01188
1.486E-4	0.01179
1.479E-4	0.0118
1.473E-4	0.01181
1.461E-4	0.01181
1.459E-4	0.01188
1.448E-4	0.0119
1.444E-4	0.01184
1.438E-4	0.01178
1.43E-4	0.01179
1.42E-4	0.01177
1.413E-4	0.01173
1.412E-4	0.01172
1.401E-4	0.01175
1.392E-4	0.01169
1.386E-4	0.01162
1.375E-4	0.01159
1.37E-4	0.01161
1.362E-4	0.01161
1.354E-4	0.01158
1.348E-4	0.01155
1.342E-4	0.01147
1.335E-4	0.0114
1.322E-4	0.01145
1.318E-4	0.01153
1.311E-4	0.01151
1.308E-4	0.01147
1.295E-4	0.01139
1.285E-4	0.01133
1.277E-4	0.0114
1.269E-4	0.01146
1.267E-4	0.01153
1.26E-4	0.0116
1.253E-4	0.01163
1.241E-4	0.0117
1.236E-4	0.0118
1.231E-4	0.01188
1.223E-4	0.01201
1.218E-4	0.01223
1.212E-4	0.01241
1.201E-4	0.01253
1.192E-4	0.01254
1.185E-4	0.01261
1.179E-4	0.01273
1.169E-4	0.01286
1.173E-4	0.01293
1.161E-4	0.01305
1.155E-4	0.01309
1.149E-4	0.01314
1.141E-4	0.0132
1.133E-4	0.01331
1.13E-4	0.01343
1.127E-4	0.0134
1.114E-4	0.01343
1.109E-4	0.01346
1.098E-4	0.01341
1.097E-4	0.01341
1.09E-4	0.01339
1.087E-4	0.01344
1.084E-4	0.01338
1.071E-4	0.01341
1.068E-4	0.01338
1.055E-4	0.01335
1.053E-4	0.01336
1.045E-4	0.01346
1.038E-4	0.01348
1.034E-4	0.01345
1.024E-4	0.01336
1.018E-4	0.01326
1.012E-4	0.01324
1.004E-4	0.01324
9.99E-5	0.01325
9.93E-5	0.01331
9.91E-5	0.01322
9.78E-5	0.0131
9.73E-5	0.01307
9.65E-5	0.01306
9.61E-5	0.01302
9.49E-5	0.01299
9.47E-5	0.01293
9.42E-5	0.01284
9.29E-5	0.01275
9.27E-5	0.0127
9.17E-5	0.01267
9.17E-5	0.01264
9.05E-5	0.01247
8.98E-5	0.01228
8.9E-5	0.01217
8.8E-5	0.01207
8.75E-5	0.01203
8.69E-5	0.01203
8.65E-5	0.01191
8.54E-5	0.01175
8.47E-5	0.01154
8.43E-5	0.01139
8.32E-5	0.01137
8.27E-5	0.0113
8.15E-5	0.01121
8.14E-5	0.0111
8.01E-5	0.01093
7.91E-5	0.01078
7.79E-5	0.01066
7.75E-5	0.01061
7.69E-5	0.01053
7.55E-5	0.01043
7.55E-5	0.01021
7.36E-5	0.00995
7.27E-5	0.00969
7.17E-5	0.00942
7.09E-5	0.00909
7.02E-5	0.00872
6.86E-5	0.00823
6.74E-5	0.00748
6.51E-5	0.00679
6.4E-5	0.00607
6.12E-5	0.00553
6.03E-5	0.00511
5.91E-5	0.00487
5.67E-5	0.00477
5.53E-5	0.0048
5.27E-5	0.00488
5.18E-5	0.00502
4.97E-5	0.00517
4.88E-5	0.00531
4.79E-5	0.00545
4.57E-5	0.00569
4.46E-5	0.0062
4.36E-5	0.00691
4.29E-5	0.00817
4.22E-5	0.00981
4.19E-5	0.01208
4.15E-5	0.01441
4.07E-5	0.01667
4.04E-5	0.01875
3.99E-5	0.02022
4E-5	0.02146
3.94E-5	0.02224
3.92E-5	0.02296
3.85E-5	0.02308
3.84E-5	0.02319
3.8E-5	0.02347
3.75E-5	0.02371
3.71E-5	0.02388
3.68E-5	0.02403
3.67E-5	0.02404
3.63E-5	0.02407
3.58E-5	0.02409
3.57E-5	0.02423
3.52E-5	0.02436
3.53E-5	0.02476
3.46E-5	0.02492
3.39E-5	0.02493
3.42E-5	0.02457
3.36E-5	0.02474
3.34E-5	0.02488
3.27E-5	0.02491
3.26E-5	0.02486
3.24E-5	0.02462
3.21E-5	0.02478
3.15E-5	0.02486
3.1E-5	0.02508
3.09E-5	0.02517
3.08E-5	0.02517
3.04E-5	0.02506
2.96E-5	0.02502
2.93E-5	0.02512
2.89E-5	0.0251
2.91E-5	0.02521
2.87E-5	0.02527
2.82E-5	0.02508
2.8E-5	0.02501
2.76E-5	0.02496
2.75E-5	0.02484
2.68E-5	0.02517
2.65E-5	0.0252
2.63E-5	0.02516
2.57E-5	0.02521
2.55E-5	0.02522
2.53E-5	0.02542
2.54E-5	0.02537
2.47E-5	0.02542
2.46E-5	0.02557
2.4E-5	0.02564
2.39E-5	0.0255
2.33E-5	0.02539
2.29E-5	0.02537
2.3E-5	0.02514
2.25E-5	0.02532
2.21E-5	0.02538
2.22E-5	0.02526
2.14E-5	0.02522
2.1E-5	0.02541
2.08E-5	0.02563
2.04E-5	0.02565
2E-5	0.02563
2E-5	0.02571
1.95E-5	0.02554
1.94E-5	0.02531
1.91E-5	0.02537
1.93E-5	0.02558
1.81E-5	0.02537
1.82E-5	0.02515
1.72E-5	0.02496
1.73E-5	0.02506
1.68E-5	0.02529
1.7E-5	0.02535
1.64E-5	0.02511
1.59E-5	0.02512
1.54E-5	0.02519
1.55E-5	0.02511
1.52E-5	0.02509
1.47E-5	0.02501
1.46E-5	0.025
1.43E-5	0.02498
1.37E-5	0.0249
1.33E-5	0.025
1.27E-5	0.02477
1.22E-5	0.02461
1.22E-5	0.02487
1.21E-5	0.02493
1.18E-5	0.02484
1.12E-5	0.02468
1.04E-5	0.02465
1.04E-5	0.02462
9.9E-6	0.02453
1E-5	0.02453
9.8E-6	0.0244
9.4E-6	0.0244
8.9E-6	0.02444
8.3E-6	0.02416
7.9E-6	0.02393
7.6E-6	0.024
7.4E-6	0.02418
7.1E-6	0.02395
6.7E-6	0.02358
6.3E-6	0.02312
6E-6	0.02299
5.7E-6	0.02307
5.2E-6	0.02312
5.5E-6	0.02309
4.5E-6	0.02309
4.4E-6	0.02295
3.9E-6	0.02296
3.7E-6	0.02347
3.3E-6	0.02412
2.8E-6	0.02471
2.6E-6	0.02529
2.4E-6	0.02558
1.9E-6	0.02604
1.6E-6	0.02652
1.2E-6	0.02682
1.3E-6	0.02719
2.1E-6	0.02728
1.3E-6	0.02707
9E-7	0.02669
1E-6	0.02669
6E-7	0.02699
7E-7	0.02726
2E-7	0.02732
-3E-7	0.02709
-5E-7	0.02663
-8E-7	0.02631
-1E-6	0.02571
-1.7E-6	0.02501
-1.9E-6	0.02467
-1.8E-6	0.02407
-2.5E-6	0.02382
-2.7E-6	0.02331
-3.5E-6	0.02299
-3.5E-6	0.02296
-4.1E-6	0.02314
-4.5E-6	0.0232
-4.4E-6	0.02323
-5.2E-6	0.02329
-5.4E-6	0.02349
-6E-6	0.02353
-6.4E-6	0.02375
-6.6E-6	0.02369
-6.9E-6	0.02357
-7E-6	0.02385
-7.2E-6	0.02426
-7.7E-6	0.02444
-8.4E-6	0.02434
-8.5E-6	0.02416
-8.7E-6	0.02432
-9.2E-6	0.02445
-9.5E-6	0.02445
-9.9E-6	0.02451
-1.02E-5	0.02456
-1.05E-5	0.02463
-1.13E-5	0.02474
-1.13E-5	0.02492
-1.14E-5	0.02514
-1.21E-5	0.02499
-1.24E-5	0.02491
-1.25E-5	0.02515
-1.28E-5	0.02528
-1.26E-5	0.02513
-1.36E-5	0.02504
-1.39E-5	0.0249
-1.43E-5	0.025
-1.47E-5	0.02504
-1.46E-5	0.02512
-1.52E-5	0.02523
-1.54E-5	0.02509
-1.58E-5	0.02495
-1.63E-5	0.02499
-1.66E-5	0.02509
-1.68E-5	0.02549
-1.73E-5	0.02544
-1.74E-5	0.02553
-1.75E-5	0.02553
-1.81E-5	0.02537
-1.87E-5	0.02544
-1.87E-5	0.02527
-1.9E-5	0.02515
-1.97E-5	0.02508
-2.02E-5	0.02534
-1.98E-5	0.02548
-2.05E-5	0.0253
-2.12E-5	0.02521
-2.11E-5	0.02545
-2.14E-5	0.0255
-2.17E-5	0.02531
-2.2E-5	0.02537
-2.23E-5	0.02544
-2.27E-5	0.02541
-2.3E-5	0.02531
-2.33E-5	0.02528
-2.34E-5	0.02534
-2.41E-5	0.02535
-2.5E-5	0.02527
-2.47E-5	0.0253
-2.53E-5	0.02544
-2.52E-5	0.02548
-2.57E-5	0.02525
-2.59E-5	0.0251
-2.66E-5	0.02517
-2.7E-5	0.02498
-2.64E-5	0.02513
-2.73E-5	0.02526
-2.74E-5	0.0251
-2.85E-5	0.02508
-2.85E-5	0.02502
-2.86E-5	0.02503
-2.86E-5	0.02509
-2.91E-5	0.02518
-2.93E-5	0.02502
-3.01E-5	0.02506
-3.02E-5	0.02512
-3.07E-5	0.02512
-3.08E-5	0.02499
-3.11E-5	0.02498
-3.2E-5	0.02505
-3.17E-5	0.02483
-3.22E-5	0.02479
-3.24E-5	0.02473
-3.28E-5	0.02459
-3.33E-5	0.02457
-3.36E-5	0.02462
-3.43E-5	0.02454
-3.41E-5	0.02463
-3.44E-5	0.02459
-3.51E-5	0.02423
-3.53E-5	0.02421
-3.6E-5	0.02401
-3.57E-5	0.02402
-3.62E-5	0.02394
-3.66E-5	0.02385
-3.73E-5	0.02366
-3.78E-5	0.02369
-3.8E-5	0.02366
-3.8E-5	0.02335
-3.85E-5	0.023
-3.91E-5	0.02232
-3.94E-5	0.02115
-4.05E-5	0.01941
-4.04E-5	0.01695
-4.1E-5	0.01465
-4.23E-5	0.01242
-4.36E-5	0.00997
-4.55E-5	0.0083
-4.65E-5	0.0071
-4.83E-5	0.00638
-4.92E-5	0.00588
-5.09E-5	0.00559
-5.35E-5	0.00543
-5.55E-5	0.00524
-5.68E-5	0.0051
-5.88E-5	0.00489
-6.08E-5	0.00477
-6.15E-5	0.00476
-6.25E-5	0.00485
-6.48E-5	0.00502
-6.59E-5	0.0054
-6.8E-5	0.00593
-6.87E-5	0.00661
-6.98E-5	0.00734
-7.06E-5	0.00803
-7.16E-5	0.00858
-7.25E-5	0.00902
-7.34E-5	0.00933
-7.45E-5	0.0096
-7.48E-5	0.0099
-7.61E-5	0.01011
-7.66E-5	0.01028
-7.77E-5	0.01041
-7.84E-5	0.01055
-7.89E-5	0.01068
-8.03E-5	0.0108
-8.03E-5	0.0109
-8.15E-5	0.01098
-8.22E-5	0.01114
-8.37E-5	0.01128
-8.36E-5	0.01147
-8.43E-5	0.01159
-8.53E-5	0.01158
-8.57E-5	0.01162
-8.69E-5	0.01177
-8.74E-5	0.01195
-8.81E-5	0.01209
-8.89E-5	0.01216
-8.96E-5	0.01217
-9.08E-5	0.01228
-9.08E-5	0.01239
-9.14E-5	0.01253
-9.22E-5	0.01257
-9.31E-5	0.01269
-9.37E-5	0.01273
-9.47E-5	0.01272
-9.49E-5	0.01287
-9.56E-5	0.01293
-9.63E-5	0.01302
-9.69E-5	0.01303
-9.81E-5	0.01303
-9.84E-5	0.01304
-9.92E-5	0.01314
-9.94E-5	0.01322
-9.97E-5	0.01331
-1.005E-4	0.01332
-1.014E-4	0.01333
-1.021E-4	0.01336
-1.03E-4	0.0134
-1.036E-4	0.01341
-1.038E-4	0.01341
-1.041E-4	0.0135
-1.051E-4	0.01348
-1.058E-4	0.01342
-1.067E-4	0.01344
-1.072E-4	0.01356
-1.078E-4	0.01353
-1.083E-4	0.01348
-1.091E-4	0.01342
-1.097E-4	0.01343
-1.101E-4	0.01345
-1.113E-4	0.01353
-1.114E-4	0.01349
-1.125E-4	0.01335
-1.132E-4	0.01323
-1.143E-4	0.01325
-1.141E-4	0.01325
-1.148E-4	0.01311
-1.157E-4	0.01295
-1.169E-4	0.01283
-1.174E-4	0.01273
-1.176E-4	0.01263
-1.181E-4	0.01258
-1.191E-4	0.01235
-1.197E-4	0.01217
-1.212E-4	0.01201
-1.213E-4	0.01194
-1.222E-4	0.01184
-1.224E-4	0.01173
-1.238E-4	0.01163
-1.242E-4	0.01153
-1.248E-4	0.01145
-1.258E-4	0.01143
-1.265E-4	0.01144
-1.274E-4	0.01142
-1.278E-4	0.01139
-1.297E-4	0.01132
-1.298E-4	0.01131
-1.306E-4	0.01129
-1.313E-4	0.01134
-1.316E-4	0.01144
-1.325E-4	0.01151
-1.331E-4	0.01151
-1.344E-4	0.01151
-1.352E-4	0.01152
-1.359E-4	0.01156
-1.365E-4	0.01163
-1.372E-4	0.01164
-1.375E-4	0.01169
-1.384E-4	0.01173
-1.392E-4	0.01172
-1.402E-4	0.01173
-1.41E-4	0.01178
-1.409E-4	0.01179
-1.418E-4	0.01181
-1.43E-4	0.01176
-1.436E-4	0.01179
-1.447E-4	0.01178
-1.45E-4	0.01181
-1.462E-4	0.01187
-1.463E-4	0.01193
-1.467E-4	0.01193
-1.478E-4	0.01185
-1.489E-4	0.01185
-1.497E-4	0.01185
-1.498E-4	0.01189
-1.512E-4	0.01193
-1.51E-4	0.01201
-1.521E-4	0.01197
-1.531E-4	0.01193
-1.537E-4	0.012
-1.543E-4	0.01204
-1.549E-4	0.012
-1.559E-4	0.01194
-1.568E-4	0.01196
-1.577E-4	0.012
-1.576E-4	0.01204
-1.582E-4	0.01206
-1.592E-4	0.01208
-1.599E-4	0.01205
-1.61E-4	0.01201
-1.617E-4	0.01214
-1.624E-4	0.01221
-1.623E-4	0.01228
-1.633E-4	0.01222
-1.646E-4	0.01214
-1.648E-4	0.01209
-1.664E-4	0.01207
-1.663E-4	0.01216
-1.672E-4	0.01217
-1.679E-4	0.01207
-1.686E-4	0.01207
-1.694E-4	0.01211
-1.696E-4	0.01223
-1.709E-4	0.01231
-1.71E-4	0.01229
-1.721E-4	0.0122
-1.726E-4	0.01219
-1.733E-4	0.01225
-1.742E-4	0.01227
-1.747E-4	0.0123
-1.755E-4	0.01231
-1.76E-4	0.01222
-1.772E-4	0.01215
-1.777E-4	0.0122
-1.789E-4	0.01226
-1.79E-4	0.01232
-1.796E-4	0.01224
-1.808E-4	0.01217
-1.81E-4	0.01221
-1.825E-4	0.01227
-1.823E-4	0.01229
-1.837E-4	0.01231
-1.845E-4	0.01227
-1.848E-4	0.01226
-1.852E-4	0.0123
-1.856E-4	0.01232
-1.871E-4	0.01233
-1.877E-4	0.01226
-1.883E-4	0.01222
-1.895E-4	0.01222
-1.89E-4	0.01227
-1.901E-4	0.01231
-1.91E-4	0.0123
-1.919E-4	0.01225
-1.925E-4	0.01222
-1.936E-4	0.01218
-1.941E-4	0.01218
-1.941E-4	0.01225
-1.951E-4	0.01227
-1.96E-4	0.01219
-1.971E-4	0.01213
-1.972E-4	0.01207
-1.985E-4	0.01211
-1.983E-4	0.01216
-1.996E-4	0.01213
-2E-4	0.01206
-2.004E-4	0.01199
-2.018E-4	0.01196
-2.022E-4	0.01198
-2.034E-4	0.01194
-2.033E-4	0.01194
-2.045E-4	0.01191
-2.052E-4	0.01182
-2.06E-4	0.01178
-2.07E-4	0.01175
-2.075E-4	0.01175
-2.085E-4	0.01172
-2.089E-4	0.0117
-2.096E-4	0.01161
-2.107E-4	0.01156
-2.116E-4	0.01147
-2.122E-4	0.01146
-2.126E-4	0.01153
-2.131E-4	0.01156
-2.138E-4	0.01159
-2.151E-4	0.01152
-2.157E-4	0.01144
-2.166E-4	0.0114
-2.174E-4	0.01139
-2.177E-4	0.01141
-2.184E-4	0.01133
-2.195E-4	0.01123
-2.207E-4	0.01109
-2.212E-4	0.01103
-2.216E-4	0.01101
-2.222E-4	0.01096
-2.231E-4	0.01093
-2.245E-4	0.01083
-2.252E-4	0.01074
-2.264E-4	0.01075
-2.264E-4	0.01078
-2.272E-4	0.01083
-2.282E-4	0.01079
-2.291E-4	0.01074
-2.302E-4	0.01077
-2.301E-4	0.01086
-2.314E-4	0.01095
-2.323E-4	0.01107
-2.332E-4	0.01113
-2.34E-4	0.01121
-2.343E-4	0.01132
-2.351E-4	0.0114
-2.355E-4	0.01149
-2.36E-4	0.01163
-2.371E-4	0.01174
-2.384E-4	0.01177
-2.39E-4	0.01189
-2.388E-4	0.01202
-2.402E-4	0.01206
-2.406E-4	0.01201
-2.419E-4	0.01206
-2.424E-4	0.01219
-2.43E-4	0.0123
-2.435E-4	0.01229
-2.443E-4	0.01227
-2.454E-4	0.01225
-2.46E-4	0.01229
-2.466E-4	0.01229
-2.468E-4	0.01235
-2.479E-4	0.01232
-2.485E-4	0.01232
-2.495E-4	0.01234
-2.497E-4	0.01243
-2.504E-4	0.01247
-2.513E-4	0.01249
-2.517E-4	0.01243
-2.528E-4	0.01242
-2.533E-4	0.01244
-2.541E-4	0.01252
-2.543E-4	0.01246
-2.551E-4	0.01243
-2.565E-4	0.01244
-2.567E-4	0.01251
-2.577E-4	0.01261
-2.583E-4	0.01263
-2.589E-4	0.01257
-2.594E-4	0.01254
-2.604E-4	0.01256
-2.613E-4	0.01265
-2.613E-4	0.01265
-2.623E-4	0.01264
-2.629E-4	0.0126
-2.638E-4	0.01259
-2.644E-4	0.01269
-2.649E-4	0.01279
-2.654E-4	0.01276
-2.66E-4	0.01266
-2.676E-4	0.01257
-2.678E-4	0.01261
-2.683E-4	0.01267
-2.691E-4	0.01273
-2.696E-4	0.01277
-2.708E-4	0.0127
-2.71E-4	0.01264
-2.719E-4	0.01274
-2.725E-4	0.01281
-2.73E-4	0.01282
-2.734E-4	0.01276
-2.747E-4	0.01266
-2.755E-4	0.01263
-2.756E-4	0.01268
-2.762E-4	0.01273
-2.768E-4	0.01272
-2.78E-4	0.01266
-2.789E-4	0.0126
-2.796E-4	0.01258
-2.799E-4	0.01268
-2.803E-4	0.01281
-2.815E-4	0.01285
-2.811E-4	0.01278
-2.829E-4	0.01269
-2.835E-4	0.0127
-2.838E-4	0.01278
-2.843E-4	0.01282
-2.848E-4	0.01281
-2.863E-4	0.01275
-2.866E-4	0.01274
-2.874E-4	0.01281
-2.878E-4	0.01287
-2.886E-4	0.01287
-2.89E-4	0.0128
-2.901E-4	0.01273
-2.909E-4	0.01277
-2.915E-4	0.01285
-2.917E-4	0.01283
-2.926E-4	0.01278
-2.933E-4	0.01276
-2.943E-4	0.01279
-2.95E-4	0.01286
-2.953E-4	0.01287
-2.958E-4	0.01282
-2.965E-4	0.0128
-2.974E-4	0.01277
-2.985E-4	0.01285
-2.982E-4	0.01289
-2.993E-4	0.01287
-2.999E-4	0.01282
-2.999E-4	0.01271
-3.015E-4	0.0127
-3.021E-4	0.01276
-3.026E-4	0.01282
-3.032E-4	0.01277
-3.044E-4	0.01267
-3.046E-4	0.01273
-3.052E-4	0.0128
-3.059E-4	0.01283
-3.061E-4	0.0128
-3.078E-4	0.01275
-3.081E-4	0.0128
-3.089E-4	0.01278
-3.09E-4	0.01277
-3.099E-4	0.01277
-3.107E-4	0.01277
-3.114E-4	0.01272
-3.123E-4	0.01274
-3.127E-4	0.01276
-3.138E-4	0.0128
-3.142E-4	0.01281
-3.153E-4	0.01275
-3.155E-4	0.01274
-3.161E-4	0.01276
-3.169E-4	0.01281
-3.175E-4	0.01281
-3.185E-4	0.01274
-3.19E-4	0.01276
-3.201E-4	0.01281
-3.202E-4	0.01288
-3.203E-4	0.01288
