A	B
2.063E-4	0.01167
2.053E-4	0.01174
2.049E-4	0.01181
2.051E-4	0.01169
2.035E-4	0.01176
2.032E-4	0.01182
2.018E-4	0.01197
2.014E-4	0.01194
1.997E-4	0.01193
2E-4	0.01192
1.993E-4	0.01198
1.987E-4	0.01201
1.983E-4	0.01199
1.973E-4	0.01196
1.964E-4	0.01202
1.954E-4	0.0121
1.952E-4	0.01203
1.945E-4	0.01197
1.938E-4	0.01199
1.934E-4	0.01197
1.924E-4	0.01201
1.92E-4	0.01198
1.905E-4	0.01208
1.903E-4	0.01207
1.894E-4	0.0121
1.884E-4	0.01209
1.88E-4	0.0121
1.874E-4	0.01213
1.874E-4	0.01211
1.86E-4	0.01206
1.854E-4	0.01202
1.845E-4	0.01217
1.839E-4	0.01218
1.834E-4	0.01221
1.821E-4	0.01213
1.814E-4	0.01202
1.809E-4	0.01204
1.804E-4	0.01207
1.793E-4	0.01206
1.79E-4	0.01206
1.786E-4	0.01203
1.776E-4	0.01204
1.768E-4	0.01207
1.759E-4	0.01208
1.751E-4	0.01208
1.743E-4	0.01203
1.741E-4	0.01203
1.734E-4	0.012
1.73E-4	0.01203
1.724E-4	0.01201
1.711E-4	0.01201
1.705E-4	0.01202
1.695E-4	0.01204
1.686E-4	0.01205
1.684E-4	0.01199
1.674E-4	0.01202
1.672E-4	0.01199
1.66E-4	0.01196
1.659E-4	0.01195
1.647E-4	0.01196
1.64E-4	0.0119
1.64E-4	0.01192
1.629E-4	0.01202
1.618E-4	0.01205
1.61E-4	0.01199
1.605E-4	0.01188
1.597E-4	0.01186
1.592E-4	0.01185
1.587E-4	0.01185
1.571E-4	0.0118
1.568E-4	0.0119
1.56E-4	0.01194
1.555E-4	0.01183
1.546E-4	0.01179
1.542E-4	0.01177
1.544E-4	0.01177
1.531E-4	0.01178
1.522E-4	0.01177
1.51E-4	0.0118
1.509E-4	0.01172
1.499E-4	0.0117
1.491E-4	0.01169
1.478E-4	0.01174
1.475E-4	0.01165
1.471E-4	0.01166
1.462E-4	0.01159
1.454E-4	0.0116
1.445E-4	0.01155
1.443E-4	0.01152
1.429E-4	0.01153
1.426E-4	0.01147
1.42E-4	0.01141
1.405E-4	0.01138
1.402E-4	0.01138
1.39E-4	0.01138
1.386E-4	0.0113
1.379E-4	0.01124
1.371E-4	0.01125
1.363E-4	0.01125
1.351E-4	0.01122
1.349E-4	0.0112
1.34E-4	0.01117
1.335E-4	0.01107
1.323E-4	0.01111
1.32E-4	0.01111
1.312E-4	0.01112
1.301E-4	0.01119
1.3E-4	0.01127
1.286E-4	0.01139
1.28E-4	0.0115
1.267E-4	0.01161
1.27E-4	0.01165
1.262E-4	0.01171
1.251E-4	0.01177
1.247E-4	0.0119
1.239E-4	0.01212
1.233E-4	0.01233
1.222E-4	0.01241
1.219E-4	0.01251
1.213E-4	0.0126
1.2E-4	0.01267
1.197E-4	0.01276
1.188E-4	0.01278
1.186E-4	0.01278
1.179E-4	0.0129
1.172E-4	0.01298
1.166E-4	0.01307
1.161E-4	0.01317
1.152E-4	0.01319
1.145E-4	0.01322
1.138E-4	0.01327
1.128E-4	0.01331
1.126E-4	0.01331
1.116E-4	0.01333
1.114E-4	0.01325
1.107E-4	0.01334
1.098E-4	0.0133
1.093E-4	0.01334
1.082E-4	0.01339
1.083E-4	0.01339
1.076E-4	0.01338
1.068E-4	0.01335
1.068E-4	0.01341
1.053E-4	0.01335
1.052E-4	0.01337
1.038E-4	0.01332
1.036E-4	0.01334
1.023E-4	0.01326
1.02E-4	0.01324
1.015E-4	0.01324
1.01E-4	0.01321
1.01E-4	0.01319
9.94E-5	0.01315
9.93E-5	0.01308
9.77E-5	0.01305
9.74E-5	0.01307
9.72E-5	0.01311
9.63E-5	0.01307
9.55E-5	0.01295
9.44E-5	0.01298
